customer_rank,arrears_at,identified_doc,career,pref,sex,region,bill_updage_count,id,domain,campaign,contract_type,entry_age,age,payway,arrears_count,amount,paid_flg,selling_method
100,99,1,12,10,2,T,0,994873934,0,L,1,48,49,2,0,302,0,1
60,99,1,11,**,2,K,0,244325915,500,L,1,47,47,3,0,380,0,1
50,99,1,12,11,2,T,1,250746051,0,a,1,22,22,2,0,598,0,1
50,99,1,#,34,1,N,0,804903799,0,L,1,15,23,3,0,540,0,1
20,4,1,11,**,1,T,0,960054345,0,L,1,20,24,4,1,360,0,1
30,12,1,12,42,1,Q,1,246021057,0,L,1,36,36,2,1,1500,1,1
90,99,1,#,23,2,C,0,970150312,0,a,1,15,21,4,0,324,0,1
50,99,99,#,12,1,C,1,506568996,0,L,1,46,60,4,0,240,0,1
90,99,1,12,13,2,T,1,240632152,0,L,1,21,21,4,0,480,0,1
100,99,1,#,23,2,C,0,962841107,0,a,1,20,27,4,0,972,0,1
50,99,1,12,43,1,Q,1,246808332,0,a,1,22,24,2,0,108,0,1
50,99,1,#,40,2,Q,1,903885213,0,L,1,47,62,2,0,4280,0,1
50,99,1,#,23,1,C,0,500902199,0,L,1,44,65,2,0,102,0,1
100,99,1,#,4,1,H,0,204066385,0,L,1,49,37,2,0,540,0,1
100,99,1,#,27,2,K,0,600667002,0,L,1,30,51,2,0,341,0,1
20,99,1,#,23,#,C,0,515436328,0,L,1,25,0,2,0,240,0,1
50,99,6,#,12,2,T,0,326615123,0,L,1,52,62,2,0,120,0,1
80,99,1,#,12,2,T,0,245801842,0,R,1,52,53,4,0,4320,0,1
30,99,28,#,11,1,T,1,997018089,0,a,1,18,21,3,0,2640,0,1
10,3,1,#,14,2,T,1,949327376,0,L,1,44,19,2,6,1007,0,1
90,99,1,#,14,1,T,0,248185751,500,L,1,30,31,4,0,2630,0,1
90,99,1,11,**,2,T,0,241267965,500,L,1,44,44,4,0,2392,0,1
10,4,1,11,11,1,T,0,249522777,0,L,1,30,30,3,2,720,0,1
110,99,20,12,13,2,T,0,328573023,0,L,1,21,28,4,0,980,0,1
60,99,8,#,13,2,T,0,313209505,0,L,1,21,40,3,0,400,0,1
20,99,99,#,43,1,Q,1,980690312,0,L,1,46,19,4,0,120,0,1
80,99,1,12,25,2,K,0,968104232,0,L,1,25,29,2,0,500,0,1
100,8,1,#,13,2,T,0,323744160,0,L,1,20,38,2,1,2484,0,1
100,99,1,12,**,1,T,0,982017593,500,L,1,46,48,2,0,324,0,1
100,99,1,#,1,2,D,1,952043497,0,L,1,43,48,4,0,14776,0,1
90,99,1,12,12,2,T,1,247476433,500,L,1,54,56,4,0,1080,0,1
50,99,28,12,12,1,T,1,251270122,0,L,1,67,68,4,0,540,0,1
3,6,1,#,28,2,K,1,605381376,0,L,1,41,58,2,7,1007,0,1
50,99,1,11,**,1,K,0,245919384,500,L,1,50,50,2,0,1440,0,1
100,4,1,11,**,2,K,0,984783768,0,L,1,33,35,2,8,324,0,1
50,99,1,#,**,1,H,2,201164192,0,a,1,15,62,4,0,324,0,1
90,99,1,#,23,2,C,0,515831985,0,L,1,35,44,4,0,1110,0,1
120,99,1,#,12,2,T,1,313975399,0,L,1,19,37,4,0,240,0,1
50,99,1,#,**,1,T,0,309552200,0,L,1,41,50,2,0,5000,0,1
20,4,1,12,26,2,K,1,992736644,500,L,1,37,39,2,1,120,0,1
100,99,1,#,**,2,K,0,615957616,0,L,1,45,55,4,0,324,0,1
100,99,1,12,**,2,K,1,990698555,0,L,1,44,46,4,0,945,0,1
5,3,1,#,28,1,N,1,992369416,0,a,1,45,17,2,4,700,0,1
10,4,1,12,13,1,T,0,995338831,0,L,1,26,26,2,2,981,0,1
90,99,1,12,23,2,C,0,996848611,500,L,1,41,42,4,0,960,0,1
60,99,1,#,**,2,C,1,942581977,0,a,1,18,27,2,0,7962,0,1
100,99,1,12,27,2,K,0,982236963,0,a,1,47,20,4,0,324,0,1
140,99,1,11,14,2,T,0,308814486,0,L,1,25,34,4,0,324,0,1
30,99,1,12,**,2,S,0,259968746,0,a,1,30,31,2,0,540,0,1
100,99,1,11,**,2,H,0,205281970,0,L,1,40,47,2,0,600,0,1
100,99,1,#,24,2,C,0,243311445,500,L,1,38,40,4,0,13565,0,1
0,99,1,11,13,2,T,0,989410168,0,L,1,38,40,2,0,980,0,1
100,99,17,11,31,2,N,1,954307994,0,L,1,17,22,2,0,3600,0,1
110,99,1,11,9,2,T,1,971562347,0,L,1,49,21,4,0,4630,0,1
50,99,8,11,27,2,K,0,242810740,0,L,1,71,71,2,0,240,0,1
140,99,99,#,28,2,K,1,603781985,0,a,1,16,37,4,0,3158,0,1
20,99,1,#,1,1,D,0,241129420,500,L,1,59,17,2,0,2160,0,1
110,99,1,#,**,2,K,0,945710672,0,L,1,46,21,4,0,324,0,1
70,99,1,11,**,2,K,1,242061426,500,L,1,26,26,4,0,4317,0,1
100,99,1,#,4,1,H,0,200582353,0,L,1,26,52,2,0,540,0,0
30,99,1,12,34,2,N,0,256754885,500,L,1,60,60,4,0,183,0,1
40,99,1,#,13,1,T,0,993347749,0,L,1,40,41,2,0,360,0,1
100,99,1,#,40,1,Q,0,905954222,0,L,1,23,36,4,0,324,0,1
10,5,8,#,12,1,T,0,324631592,0,L,1,37,51,2,4,100,0,1
80,99,1,12,**,2,Q,1,253472973,0,L,1,23,23,4,0,3480,0,1
50,99,1,#,**,1,C,0,983563243,500,L,1,41,43,2,0,302,0,1
60,99,1,11,24,#,T,1,961428863,0,L,2,999,0,2,0,1058,0,1
80,99,1,11,**,1,T,1,254663307,500,L,1,31,33,4,0,1007,0,1
80,99,8,#,13,1,T,1,308291864,0,L,1,20,32,4,0,2800,0,1
100,99,17,#,23,2,C,0,516451850,0,L,1,17,25,4,0,324,0,1
50,99,1,#,**,1,T,1,243872351,0,L,1,41,41,3,0,1007,0,1
100,99,1,#,**,1,K,1,613697669,0,L,1,28,45,4,0,1058,0,1
20,11,1,11,**,1,Q,0,242219013,0,L,1,49,19,2,1,1500,0,1
80,99,1,11,46,2,Q,1,249527422,0,L,1,27,28,4,0,40,0,1
60,99,17,#,12,2,T,1,309170691,0,L,1,15,24,3,0,17573,0,1
3,10,1,11,4,1,H,0,981889249,0,L,1,26,30,2,3,700,1,1
100,99,1,12,**,1,T,0,963058910,0,L,1,46,50,4,0,324,0,1
70,99,1,#,14,2,T,1,301067026,0,a,1,31,54,4,0,432,0,1
30,10,1,12,34,1,N,0,249816169,0,L,1,25,25,2,1,16780,0,1
50,99,1,11,**,2,Q,1,245139374,0,L,1,79,75,4,0,700,0,1
50,99,1,12,14,1,T,0,989982056,0,R,1,60,61,4,0,260,0,1
30,6,8,#,13,1,T,1,304955243,0,L,1,20,33,2,2,1210,0,1
100,99,1,11,40,1,Q,1,987451658,0,L,1,32,34,4,0,4648,0,1
80,99,1,12,**,2,T,1,248725376,0,L,1,44,46,4,0,8000,0,1
90,99,8,#,12,2,T,2,306637937,0,a,1,43,56,4,0,226,0,1
50,99,1,11,23,2,C,0,248772226,0,L,1,39,64,4,0,2,0,1
100,99,1,#,24,1,T,0,313843276,0,L,1,25,43,2,0,324,0,1
100,99,99,#,37,1,N,1,801349444,0,L,1,18,35,4,0,540,0,1
80,99,1,11,31,2,K,1,994207745,0,L,1,23,24,4,0,5405,0,1
3,10,28,#,14,1,K,0,241551648,500,#,1,45,45,2,3,360,1,#
70,99,1,#,26,2,K,0,952820034,0,L,1,30,35,3,0,960,0,1
150,99,1,#,23,2,C,0,504728886,0,L,1,21,38,4,0,250,0,1
100,99,1,11,43,1,T,0,941332987,0,L,1,46,55,2,0,324,0,1
0,3,8,#,28,2,K,1,254608554,0,a,1,18,19,3,2,100,1,1
120,99,1,#,11,1,T,1,301095916,0,L,1,24,44,4,0,700,0,1
50,99,1,#,**,2,D,1,243405894,0,L,1,60,60,2,0,240,0,1
100,99,1,11,11,1,T,0,205086264,0,L,1,24,33,2,0,324,0,1
0,99,1,#,43,1,Q,0,257376107,0,a,1,47,48,2,0,9600,0,1
100,99,1,#,22,2,C,0,516457436,0,L,1,22,31,4,0,408,0,1
30,99,28,#,13,2,T,0,257706092,0,a,1,29,29,2,0,343,0,1
100,99,1,#,4,1,H,0,201181589,0,a,1,24,43,2,0,324,0,1
2,99,1,#,**,2,Q,0,240919193,0,L,1,43,11,2,0,120,0,1
30,99,28,11,28,2,K,0,257562167,500,L,1,69,69,4,0,1,0,1
100,99,17,11,22,1,T,0,967577827,0,L,1,19,23,4,0,324,0,1
3,10,1,12,14,1,T,0,943343993,0,a,1,25,32,2,3,2190,1,1
30,99,22,#,40,2,Q,0,979334270,0,L,1,32,35,2,0,3320,0,1
20,99,1,12,**,1,T,0,997115735,0,L,1,50,14,2,0,40,0,1
90,99,1,11,28,1,T,1,967221193,0,L,1,17,23,4,0,960,0,1
90,99,28,#,27,1,K,1,250399868,0,a,1,78,999,2,0,32771,1,1
100,99,1,16,4,1,H,0,990557317,500,L,1,49,19,4,0,1728,0,1
100,99,1,11,40,2,Q,0,943886398,0,L,1,38,47,4,0,1306,0,1
80,99,1,#,1,1,D,0,103541938,0,0,1,45,58,2,0,1,0,1
3,6,1,12,16,1,T,0,951831773,0,L,1,52,57,2,7,2607,0,1
100,99,1,12,32,2,N,1,955016249,0,L,1,28,33,4,0,226,0,1
20,99,8,#,12,1,T,0,990978688,0,a,1,16,19,2,0,130,1,1
120,99,1,#,14,2,T,0,947594158,0,L,1,24,31,4,0,490,0,1
100,3,1,11,10,#,T,0,979310563,0,L,2,999,0,2,9,972,0,1
1,3,1,#,8,2,T,0,247906129,500,#,1,28,28,2,5,960,1,#
50,99,1,#,**,2,K,0,248719133,500,L,1,70,70,4,0,960,0,1
80,99,1,11,40,2,Q,0,243526586,500,L,1,42,43,4,0,360,0,1
60,99,1,#,2,2,H,1,251762876,0,a,1,35,35,4,0,14445,0,1
80,99,1,#,2,2,H,0,204910120,0,a,1,11,23,4,0,480,0,1
90,99,1,#,**,2,T,1,942620340,0,L,1,28,34,4,0,9644,0,1
100,4,1,#,23,1,C,0,506969587,0,a,1,23,40,2,5,324,0,1
100,99,1,#,23,2,C,0,504101356,0,a,1,26,46,4,0,120,0,1
50,99,1,11,4,1,T,0,205039407,0,L,1,35,44,2,0,5280,0,1
70,99,1,11,23,2,C,1,958545573,0,a,1,28,35,2,0,1425,0,1
10,4,1,#,13,1,T,0,253228703,500,L,1,27,28,2,2,240,0,1
40,99,1,#,8,2,T,0,989255599,0,L,1,44,45,2,0,120,0,1
80,99,1,#,**,1,T,1,255862028,0,L,1,52,52,3,0,1641,0,1
50,99,17,12,14,2,D,1,953337572,0,L,1,20,25,2,0,2056,0,1
70,99,6,#,41,2,T,0,323055637,0,L,1,24,41,3,0,980,0,1
10,99,28,#,13,1,T,0,249623406,0,a,1,51,51,2,0,7528,0,1
110,99,99,#,23,2,Q,1,904495954,0,a,1,21,37,4,0,1987,0,1
50,99,1,12,23,2,C,0,994662096,0,L,1,56,57,2,0,120,0,1
80,99,12,11,26,2,K,0,966402693,0,L,1,51,55,4,0,240,0,1
50,99,1,#,13,1,T,0,308251980,0,L,1,30,41,2,0,864,0,1
70,99,1,11,28,1,K,0,947302239,0,L,1,36,42,2,0,4510,0,1
30,99,1,#,**,1,C,0,255699491,0,a,1,20,20,3,0,17400,0,1
90,99,1,12,29,2,K,0,244989538,500,L,1,25,28,4,0,648,0,1
50,99,17,12,33,2,N,1,969220752,0,L,1,17,21,2,0,540,0,1
100,99,1,#,14,1,T,0,940393014,0,a,1,23,33,4,0,540,0,1
80,99,1,12,40,2,Q,1,250031214,0,L,1,28,28,4,0,46,0,1
90,99,1,11,**,2,S,0,403847354,0,L,1,26,34,3,0,1080,0,1
60,99,1,#,**,2,C,0,946448439,0,L,1,20,29,2,0,480,0,1
100,99,1,#,22,2,C,0,971942608,0,L,1,44,18,4,0,324,0,1
30,99,1,#,**,2,C,0,256222844,0,a,1,57,57,4,0,2358,0,1
80,99,1,12,26,1,K,0,962447007,0,L,1,24,27,2,0,64,0,1
100,99,1,#,4,2,H,0,203641184,0,L,1,32,46,4,0,324,0,0
110,99,1,#,35,1,N,1,804200550,0,a,1,20,34,4,0,1620,0,1
100,99,1,#,**,2,C,0,981250467,0,L,1,55,57,2,0,324,0,1
60,99,1,12,43,2,Q,0,967695381,0,L,1,21,25,2,0,1,0,1
50,99,1,#,11,1,T,1,245371838,500,L,1,32,33,2,0,240,0,1
60,99,1,#,12,1,T,0,305152546,0,L,1,28,44,2,0,480,0,1
50,99,1,12,**,1,T,1,970859103,0,L,1,19,23,2,0,1007,0,1
100,99,1,#,27,2,K,1,600198483,0,L,1,21,45,2,0,15660,0,1
50,99,1,11,**,2,T,0,996757260,0,L,1,62,62,4,0,120,0,1
50,99,1,12,**,2,T,1,251977368,0,a,1,64,65,4,0,1998,0,1
110,99,10,16,14,1,T,0,979067515,0,a,1,21,25,4,0,150,0,1
100,99,1,#,27,1,K,0,605923122,0,L,1,41,54,2,0,324,0,1
100,99,1,11,13,1,T,0,942931973,0,a,1,27,36,4,0,324,0,1
50,99,1,#,4,2,H,1,203607222,0,L,1,47,62,2,0,260,0,1
80,99,8,#,28,2,T,2,946090264,0,L,1,41,22,2,0,1007,0,1
20,99,1,#,4,1,H,0,252751026,500,L,1,47,13,4,0,480,0,1
10,9,21,#,20,1,T,0,994985175,500,9,1,59,61,2,4,1920,1,#
30,99,1,#,22,1,C,0,256070822,0,a,1,37,37,4,0,120,0,1
100,99,17,12,12,2,T,0,971027892,0,L,1,17,20,4,0,340,0,1
90,99,1,11,33,2,N,1,247124210,500,L,1,49,49,4,0,1134,0,1
50,99,1,#,1,2,D,0,243571994,500,L,1,27,27,2,0,216,0,1
130,99,1,#,15,1,H,0,200726750,0,L,1,26,45,2,0,240,0,1
50,99,1,12,16,1,C,0,984866227,0,L,1,27,29,4,0,980,0,1
10,3,1,#,14,1,T,0,948103625,0,L,1,54,60,3,10,302,0,1
5,3,6,12,12,2,T,0,983210806,0,L,1,21,23,2,7,2900,1,1
3,7,1,#,**,2,T,1,996501907,0,L,1,26,26,2,6,266,0,1
40,9,17,12,12,2,T,0,944775576,0,a,1,18,27,2,1,240,0,1
20,99,1,#,27,1,T,1,242122966,0,L,1,41,13,4,0,324,0,1
30,99,1,11,**,2,K,0,257371842,0,a,1,56,55,2,0,1,0,1
100,99,1,#,13,2,T,0,992488546,500,L,1,42,43,4,0,400,0,1
40,7,1,11,37,2,N,0,951687468,0,L,1,21,27,2,1,240,0,1
100,99,1,11,**,2,C,1,986504561,0,L,1,39,41,4,0,550,0,1
30,99,28,12,**,2,K,0,258320421,0,L,1,82,82,4,0,1,0,1
0,3,1,#,23,2,C,1,503204810,0,a,1,27,48,2,7,400,0,1
80,99,1,#,5,2,H,1,203834037,0,a,1,18,34,4,0,77833,0,1
0,99,1,#,16,2,R,0,703141553,0,L,1,36,54,2,0,1460,0,1
100,99,1,#,34,2,N,0,946819120,0,L,1,21,27,4,0,324,0,1
50,99,8,#,22,2,C,1,508972669,0,a,1,58,69,2,0,3420,0,1
110,99,1,11,**,2,T,1,957366320,0,a,1,50,20,4,0,960,0,1
60,99,1,12,**,2,T,1,969122845,0,a,1,22,28,2,0,240,0,1
100,4,1,12,**,1,T,0,959490186,0,L,1,46,51,2,7,324,0,1
90,99,1,11,13,1,T,1,963665499,0,L,1,32,37,2,0,240,0,1
70,99,1,#,25,#,K,0,607281500,0,L,2,999,0,2,0,260,0,1
40,99,1,#,12,1,T,0,994443381,500,R,1,59,62,2,0,840,0,1
50,99,1,12,**,1,D,0,972723581,0,L,1,62,65,4,0,1,0,1
30,99,1,12,23,1,C,0,258537077,0,a,1,50,51,2,0,5122,0,1
20,99,1,#,23,2,C,1,991791979,0,L,1,51,16,2,0,561,0,1
10,3,99,11,8,2,T,1,976628871,0,a,1,14,19,2,2,6746,0,1
60,99,1,#,11,2,T,1,309104954,0,L,1,38,22,2,0,1920,0,1
100,99,1,11,28,1,K,1,985405435,0,L,1,34,36,4,0,26840,0,1
50,99,99,#,37,2,S,0,403383839,0,L,1,51,64,2,0,120,0,1
60,99,20,#,14,2,T,1,316815206,0,a,1,36,51,4,0,540,0,1
90,99,1,#,**,2,Q,2,905293764,0,L,1,19,34,4,0,2027,0,1
50,99,1,12,**,1,T,1,985176164,0,a,1,50,50,2,0,1296,0,1
100,10,6,#,13,2,T,0,949152585,0,L,1,42,50,3,3,324,1,1
100,9,1,12,13,1,T,0,986455662,0,L,1,27,29,2,4,324,1,1
100,7,1,11,43,1,Q,0,963001474,0,L,1,24,28,2,6,540,1,1
70,99,1,#,12,2,T,0,304917816,0,L,1,19,35,2,0,1620,0,1
100,99,99,#,40,1,Q,1,901604117,0,a,1,21,40,4,0,460,0,1
60,99,1,#,14,2,T,2,318791171,0,L,1,15,23,3,0,800,0,1
0,5,1,#,22,1,T,1,943937126,0,a,1,21,29,2,5,2678,0,1
30,99,1,#,**,2,T,0,257862217,500,L,1,37,37,4,0,400,0,1
100,99,1,#,40,2,Q,0,903895553,0,L,1,37,26,2,0,240,0,1
40,99,8,#,1,2,D,0,243547429,0,L,1,35,35,3,0,240,0,1
60,99,1,12,**,2,T,0,963430255,0,a,1,16,23,4,0,999,0,1
50,99,1,12,12,2,T,0,243349846,0,L,1,28,28,4,0,1080,0,1
90,99,1,11,**,2,T,0,246014306,500,9,1,33,34,4,0,1500,0,#
60,99,28,#,**,2,Q,0,243627754,500,L,1,48,49,2,0,220,0,1
60,99,1,#,3,2,H,0,204007609,0,L,1,44,57,2,0,250,0,1
70,99,1,#,17,2,R,1,980216842,0,L,1,39,42,2,0,2000,0,1
80,99,1,11,23,1,C,0,943284415,0,L,1,20,29,2,0,67090,0,1
10,4,99,#,35,2,N,1,804246168,0,L,1,55,65,2,6,594,1,1
0,3,1,#,11,2,T,0,959751938,0,L,1,34,39,2,10,1470,1,1
100,99,1,#,46,1,Q,1,251779630,500,L,1,27,28,4,0,226,0,1
100,99,1,11,**,2,K,0,954770213,0,L,1,38,46,4,0,1627,0,1
100,99,1,12,**,2,T,0,966351579,0,L,1,49,53,4,0,120,0,1
60,99,1,#,22,1,T,1,944040642,0,L,1,20,26,2,0,324,0,1
3,5,1,#,42,2,Q,0,995755741,500,#,1,25,26,2,3,960,0,#
50,99,1,11,14,1,T,0,946065758,0,a,1,39,48,2,0,525,0,1
0,99,99,#,4,1,H,0,203857430,0,L,1,28,42,2,0,250,0,1
100,99,1,11,13,1,T,0,954771131,0,L,1,25,33,4,0,1080,0,1
100,99,1,15,23,1,T,0,992196025,500,L,1,44,16,4,0,324,0,1
130,99,1,#,10,1,T,1,314343399,0,L,1,19,37,4,0,1007,0,1
50,99,1,11,23,1,C,0,964105232,0,L,1,65,70,2,0,200,0,1
80,99,8,11,25,2,K,0,962812960,0,L,1,22,26,4,0,240,0,1
100,99,10,12,1,2,D,0,972191223,0,L,1,40,44,4,0,432,0,1
100,99,1,11,14,1,T,0,965957715,0,L,1,47,50,4,0,130,0,1
80,99,1,11,13,2,T,0,251469774,0,L,1,41,42,4,0,600,0,1
20,99,1,#,17,#,R,1,703425664,0,L,1,27,0,4,0,2440,0,1
100,3,6,#,12,2,T,0,972825285,0,L,1,15,19,2,9,648,0,1
100,99,6,11,13,2,T,1,943705957,0,L,1,31,38,4,0,1680,0,1
50,99,1,12,**,1,Q,1,243337572,500,L,1,65,65,1,0,7980,0,1
0,6,1,#,34,1,N,1,941251043,0,a,1,21,31,2,1,9843,0,1
30,99,1,#,12,2,T,0,257040887,0,a,1,45,46,4,0,120,0,1
50,99,17,#,1,1,D,0,104168502,0,a,1,12,23,2,0,120,0,1
120,99,99,#,12,2,T,0,323771093,0,L,1,30,46,4,0,630,0,1
100,11,17,11,36,2,S,0,961815962,0,L,1,18,25,4,1,626,0,1
0,3,1,#,4,1,H,0,961110116,0,a,1,18,25,2,5,6410,1,1
80,99,1,#,40,2,Q,1,243897097,500,L,1,38,38,4,0,2851,0,1
90,99,1,11,26,2,K,1,985473119,0,L,1,54,21,4,0,1320,0,1
5,3,17,#,13,1,H,0,204895742,0,L,1,20,29,3,10,947,1,1
50,99,1,12,28,1,K,1,996359041,0,L,1,26,26,2,0,1080,0,1
40,8,1,#,42,1,Q,1,905869042,0,L,1,34,45,2,1,500,0,1
90,99,1,#,17,2,R,0,700556475,0,L,1,42,58,2,0,120,0,1
100,99,1,11,18,2,R,1,969996064,0,L,1,47,50,3,0,4866,0,1
130,99,1,#,**,1,C,0,506724560,0,L,1,16,31,4,0,130,0,1
100,3,1,12,7,1,H,0,254920768,0,L,1,62,62,2,3,1,1,1
100,99,1,11,1,1,T,0,945362967,0,L,1,44,51,4,0,1,0,1
100,99,1,12,**,2,C,0,942300234,0,L,1,43,49,4,0,113,0,1
100,99,1,11,**,2,T,0,966138714,0,a,1,51,24,4,0,120,0,1
100,99,1,#,27,2,K,0,614955160,0,L,1,19,30,4,0,120,0,1
80,99,1,#,32,1,N,0,803002178,0,L,1,26,42,2,0,5775,0,1
110,99,1,11,28,2,K,1,953127045,0,a,1,29,37,4,0,594,0,1
50,99,1,11,27,2,K,0,955312895,0,a,1,26,34,2,0,240,0,1
30,99,1,11,**,1,T,0,249039119,0,a,1,25,25,2,0,1,0,1
60,99,1,11,27,2,T,1,982580179,0,a,1,29,34,2,0,13752,0,1
10,4,17,11,9,2,H,1,943520626,0,L,1,17,24,2,4,4333,1,1
3,10,1,#,23,1,C,1,516739145,0,a,1,40,49,3,3,1007,1,1
100,99,1,12,28,1,T,0,607578431,0,L,1,27,34,4,0,540,0,1
90,99,1,11,12,2,T,0,997267504,0,L,1,29,32,4,0,400,0,1
100,99,1,#,22,2,T,0,989159633,0,L,1,46,19,90,0,240,0,1
110,99,1,#,25,2,K,0,616168313,0,a,1,48,22,4,0,1160,0,1
50,99,8,#,1,2,D,1,100161933,0,L,1,51,70,2,0,1680,0,1
100,10,1,#,**,1,C,0,515548423,0,L,1,37,48,2,3,2000,1,1
130,99,1,11,27,2,K,0,318129308,0,L,1,33,42,4,0,1852,0,1
0,3,99,#,40,1,Q,1,969639797,0,L,1,42,18,2,3,960,0,1
100,10,8,#,21,2,C,0,509046769,0,L,1,48,56,2,3,324,1,1
30,99,1,#,**,1,K,1,250023307,0,L,1,48,48,4,0,540,0,1
100,99,1,#,1,2,D,0,100389481,0,L,1,40,57,4,0,5560,0,1
100,3,8,#,4,1,H,0,991365202,500,L,1,51,52,3,5,1512,1,1
5,99,1,#,7,1,H,0,258326869,0,9,1,36,36,2,0,1161,0,#
50,99,1,#,**,1,Q,0,251862128,500,L,1,63,67,4,0,1,0,1
80,99,1,#,9,1,T,1,974131814,0,L,1,22,25,4,0,324,0,1
30,8,1,#,43,2,Q,1,960949850,0,L,1,24,29,2,1,1680,0,1
100,99,1,11,30,2,C,0,615270181,0,L,1,54,64,4,0,302,0,0
110,99,99,#,27,1,K,1,945261728,0,L,1,51,21,4,0,12700,0,1
100,99,1,#,22,2,C,0,946322855,0,L,1,22,28,2,0,324,0,1
40,99,8,12,13,1,T,0,251744614,0,L,1,25,25,3,0,1,0,1
100,99,1,#,**,1,T,0,248003441,500,L,1,51,51,4,0,324,0,1
120,99,99,#,13,2,T,0,307161372,0,L,1,22,32,4,0,1380,0,1
40,12,1,11,**,2,Q,0,989300802,0,L,1,43,44,2,1,420,0,1
100,99,1,11,**,2,K,0,615890225,0,L,1,37,45,4,0,1110,0,1
100,99,99,#,11,1,T,0,306442902,0,a,1,17,30,2,0,756,0,1
80,99,1,#,4,2,H,1,200183013,0,L,1,38,60,4,0,1373,0,1
60,99,1,#,14,1,T,0,318162431,0,L,1,22,31,3,0,540,0,1
100,8,8,#,4,1,H,0,993785858,500,L,1,15,16,2,5,324,1,1
5,99,1,#,**,1,T,1,258572408,500,L,1,75,76,4,0,3282,0,1
3,10,1,#,27,2,K,1,605427806,0,L,1,31,46,2,3,324,0,1
70,99,1,#,40,2,Q,0,900848579,0,L,1,38,57,2,0,41430,0,1
110,99,8,#,27,2,K,0,605500490,0,L,1,17,30,4,0,300,0,1
70,99,11,#,27,2,K,1,604036186,0,L,1,16,36,2,0,20000,0,1
100,99,1,#,43,2,Q,0,907474962,0,a,1,33,24,2,0,324,0,1
100,99,1,#,22,1,C,0,516040963,0,L,1,36,21,90,0,648,0,1
50,99,1,#,**,1,K,0,243492208,500,L,1,45,47,3,0,480,0,1
10,4,8,#,14,1,T,1,951810977,0,a,1,27,35,2,1,6998,0,1
60,99,1,#,**,2,T,1,952429479,0,L,1,44,50,2,0,500,0,1
70,99,1,#,**,1,N,1,800754057,0,L,1,18,36,2,0,237,0,1
90,99,1,#,8,1,T,1,952883378,0,L,1,44,50,4,0,14240,0,1
50,99,1,12,**,2,H,1,243127546,500,L,1,66,67,4,0,421,0,1
70,99,1,#,**,1,T,1,244704984,0,L,1,21,21,4,0,6850,0,1
50,99,1,#,**,2,N,0,254856709,0,a,1,38,39,2,0,240,0,1
5,99,6,#,13,1,T,0,259879742,500,9,1,30,31,2,0,1000,0,#
0,3,1,12,**,2,K,1,256272686,0,a,1,24,24,3,1,813,0,1
5,99,99,#,37,1,S,1,252692426,0,L,1,43,44,3,0,5000,1,1
20,99,1,12,28,2,K,0,252309888,0,L,1,45,14,4,0,581,0,1
110,99,99,#,47,2,Q,0,905602790,0,L,1,21,35,2,0,1930,0,1
100,99,1,#,31,1,N,0,804262224,0,a,1,44,57,2,0,240,0,1
80,99,1,#,**,1,D,1,251245273,500,L,1,44,44,4,0,1920,0,1
70,99,1,#,16,1,R,1,703330492,0,L,1,15,28,2,0,40654,0,1
10,3,1,11,**,1,H,0,944300482,0,L,1,19,26,2,6,1058,1,1
50,99,1,#,27,2,K,1,993153819,0,a,1,33,35,2,0,1110,0,1
60,99,1,#,11,1,T,1,952802819,0,L,1,18,26,2,0,1967,0,1
100,99,1,11,**,1,T,0,985675138,500,L,1,37,39,3,0,594,0,1
90,99,1,12,**,2,R,1,987920951,0,L,1,68,69,4,0,2678,0,1
50,99,1,#,13,1,T,1,949839381,0,a,1,67,75,3,0,13656,0,1
20,99,1,12,14,1,T,0,259297168,500,L,1,58,18,4,0,2310,0,1
100,99,1,#,11,2,T,0,944797348,0,L,1,37,44,2,0,648,0,1
100,99,1,11,28,2,K,1,941213922,0,a,1,33,43,4,0,6372,0,1
100,99,28,#,23,1,C,0,959802549,0,L,1,16,71,2,0,648,1,1
30,99,1,12,**,2,Q,0,250545184,0,a,1,62,64,3,0,501,0,1
50,99,1,#,12,2,T,2,956720478,0,L,1,26,31,4,0,2860,0,1
130,99,1,11,13,1,T,0,943561209,0,L,1,44,51,4,0,324,0,1
5,99,1,#,**,2,H,0,255827269,0,L,1,64,64,2,0,1,0,1
100,99,10,#,28,2,K,0,958797531,0,a,1,27,34,4,0,324,0,1
50,99,1,12,**,1,T,1,968486306,0,L,1,20,23,2,0,324,0,1
100,3,1,#,12,1,T,0,253369296,500,L,1,41,42,2,4,1680,1,1
90,99,1,#,13,2,T,0,246748963,500,L,1,37,39,4,0,1000,0,1
70,99,1,12,26,2,T,0,240248896,0,L,1,33,33,4,0,2000,0,1
100,3,11,#,12,1,T,0,309021611,0,a,1,23,34,2,4,324,0,1
100,99,99,#,13,1,Q,0,903261231,0,a,1,25,43,4,0,3600,0,1
140,99,1,#,28,2,K,1,605348561,0,L,1,21,36,4,0,200,0,1
20,99,1,11,13,2,T,1,245123542,0,a,1,18,20,4,0,432,0,1
100,10,20,#,12,2,T,0,325884280,0,L,1,63,75,2,3,324,1,1
40,99,1,11,**,1,H,0,254833121,0,a,1,53,53,2,0,720,0,1
0,6,1,12,**,2,C,0,979323138,0,L,1,20,23,2,3,640,1,1
