id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign
980829314,1,1,37,13,2,27,#,0,T,35,1,L
957898605,1,2,57,26,2,1,12,0,K,52,1,L
962883872,1,2,48,23,4,1,#,0,C,44,1,L
971561265,1,2,14,27,4,8,#,0,K,12,1,M
957956325,1,1,44,11,2,1,11,0,T,39,1,L
970111857,1,2,17,**,2,1,12,0,T,44,1,L
904980047,1,2,73,13,4,20,#,0,Q,61,1,0
255216041,1,1,69,**,4,1,#,500,T,69,1,R
978590639,1,2,42,14,4,1,#,0,T,39,1,M
800870114,1,1,45,34,2,99,#,0,N,25,1,L
975289150,1,1,44,**,4,1,12,0,T,41,1,L
961378684,1,2,29,14,4,1,#,0,H,27,1,M
958819731,1,2,57,13,2,5,11,0,T,54,1,L
703563731,1,1,41,13,4,1,#,0,R,31,1,L
259864758,2,#,0,4,90,99,#,2300,T,999,#,9
977865501,1,2,45,23,4,1,#,0,C,44,1,M
974743186,1,1,46,14,4,1,11,500,T,44,1,L
603334983,1,2,44,28,4,1,#,0,K,24,1,L
970874686,1,2,39,47,2,99,#,0,T,36,1,M
988882884,1,1,46,**,4,1,12,0,K,44,1,L
973481292,1,2,24,30,2,1,#,0,K,22,1,M
944898813,1,2,11,21,2,1,11,0,C,38,1,L
945329930,1,1,44,27,4,1,11,0,K,38,1,L
250997300,1,2,15,35,2,99,11,0,N,51,1,a
949142793,1,1,51,28,2,1,12,0,K,45,1,L
962273779,1,2,31,34,2,1,#,0,N,28,1,L
958462664,1,1,24,27,2,1,#,0,K,20,#,#
314489268,1,1,42,14,2,1,#,0,T,25,1,L
946762821,1,2,47,1,4,1,#,0,D,41,1,M
963857534,1,1,30,23,4,1,11,0,C,26,1,L
987219204,1,2,23,40,2,8,12,0,Q,22,1,L
967221463,1,1,62,21,4,1,11,0,C,59,1,L
976962687,2,#,0,13,90,1,#,0,T,999,51,#
256548489,1,2,54,11,4,1,#,0,T,53,1,R
965268048,1,2,43,34,4,1,#,0,N,40,1,M
986473160,1,1,75,**,2,1,#,0,K,74,1,R
989294522,1,1,36,,1,99,#,0,T,36,#,#
507852740,1,#,0,24,2,8,#,0,C,39,0,#
960115031,1,1,69,34,4,99,#,0,N,65,61,P
976550721,1,2,38,16,2,1,#,0,R,36,#,#
981415148,2,#,0,23,2,3,#,0,T,999,51,#
327817354,1,2,34,13,4,10,#,0,T,25,1,L
960922603,1,1,35,14,2,1,#,0,T,31,1,L
993436841,1,2,39,13,2,20,#,0,T,37,1,L
508355242,1,1,72,23,3,1,#,0,C,61,1,L
700363880,1,2,39,18,4,1,#,0,R,22,1,L
240124172,1,1,48,11,2,1,12,0,T,46,1,L
968162777,1,2,38,47,4,98,#,0,Q,35,#,#
314516407,1,2,63,13,4,1,#,0,T,46,0,L
954522999,1,1,29,**,2,1,11,0,K,26,1,L
605956241,1,2,60,28,2,1,#,0,K,45,1,a
328357009,1,2,38,14,2,1,#,0,T,32,0,#
958352202,1,1,29,13,4,1,#,0,T,26,#,#
960429101,1,1,52,**,4,1,11,0,T,45,1,L
976565997,1,1,54,28,2,1,#,10,K,52,#,#
255022443,1,1,70,14,4,28,11,500,Q,70,1,L
313067720,1,1,69,13,2,6,#,0,T,51,1,0
903016453,1,1,66,40,4,99,#,0,Q,50,1,0
958485413,1,1,62,13,4,1,#,0,T,58,1,L
515004180,1,1,76,23,3,1,#,0,C,65,1,L
201163395,1,1,45,4,4,1,#,0,H,28,1,L
966388751,1,1,34,**,2,1,11,0,K,31,1,L
983670865,1,1,20,11,4,1,11,500,T,47,1,L
985447399,1,1,11,23,4,1,11,0,C,40,1,L
501273818,1,1,61,21,4,1,#,0,C,42,1,L
962692536,1,2,22,22,2,17,11,0,T,18,1,L
963096572,1,2,36,28,4,1,#,0,K,33,1,L
962368511,1,1,45,**,4,1,12,0,T,41,1,L
259221222,1,1,34,27,4,1,11,500,T,34,#,9
247915636,1,1,6,28,4,1,#,500,K,48,1,L
982211862,2,#,0,13,4,98,#,0,T,999,0,#
904218910,1,2,64,44,2,99,#,0,Q,50,1,0
967630432,2,#,0,34,2,3,#,0,T,999,51,#
515508823,1,2,61,21,4,1,#,0,C,52,1,0
327152244,1,2,61,14,2,8,#,0,T,51,1,R
974875440,1,1,63,29,4,1,#,0,K,60,1,M
949329159,1,2,36,13,4,1,#,0,T,32,0,#
250410589,1,2,62,**,4,1,#,500,T,64,1,L
987907742,1,1,51,14,3,1,#,0,T,50,#,#
940181823,2,#,0,13,90,3,#,0,T,999,51,9
951788541,2,#,0,13,2,1,#,0,T,999,1,L
516181565,1,1,24,23,4,1,#,0,C,39,1,L
977007980,1,2,55,,1,1,#,0,T,53,#,#
985310758,1,2,28,19,3,1,#,0,C,25,1,M
271252143,1,2,49,**,4,1,11,0,T,49,1,a
241604272,1,1,56,**,4,1,12,0,H,56,1,L
613152174,1,2,48,27,2,1,#,0,K,32,1,0
262927700,1,2,25,**,4,1,11,0,K,25,1,a
993516983,1,2,25,27,2,1,11,0,C,24,1,L
957939941,1,2,44,**,2,1,#,0,H,40,1,L
973499808,2,#,0,23,90,3,#,0,T,999,51,#
261036729,1,2,18,**,1,6,#,0,T,18,1,a
240976088,1,1,49,**,4,1,12,0,T,49,1,L
971632450,1,1,60,**,2,1,#,0,T,57,1,L
504533355,1,2,68,23,4,1,#,0,C,50,1,L
515406190,1,1,34,23,4,1,#,0,C,22,1,L
318694751,1,1,46,7,4,1,11,0,T,41,1,L
954760106,1,1,43,13,2,1,#,0,T,40,#,#
247710033,1,2,24,24,2,1,11,0,C,24,1,a
955165489,1,2,33,13,4,1,11,0,T,28,1,L
246828221,1,2,32,27,4,1,#,500,K,32,1,L
954350671,1,2,47,**,4,1,#,0,T,43,1,M
992244525,1,1,35,**,2,1,#,500,K,34,1,L
318714380,1,2,51,**,4,1,12,0,T,44,1,L
951747524,1,1,35,14,2,1,#,0,T,30,1,L
968266618,1,1,47,23,4,1,#,0,C,44,#,#
982197632,1,1,51,**,2,1,12,0,T,39,1,L
986593453,1,2,29,8,4,1,11,0,T,28,1,L
240420780,2,#,0,14,4,99,#,0,T,999,#,9
603798934,1,2,34,27,2,1,#,0,K,16,1,L
954872647,1,2,32,14,4,1,12,0,T,24,1,L
988630623,1,2,53,14,2,1,12,0,T,52,1,L
900064001,1,1,47,40,2,99,#,0,Q,26,1,L
340251027,1,1,38,13,2,1,12,0,T,31,1,L
947640308,2,#,0,14,2,1,12,0,T,999,1,J
986547997,2,#,0,13,1,16,#,0,T,999,#,#
314498687,1,1,54,9,3,1,#,0,T,39,1,0
967228641,1,1,39,11,2,1,#,0,T,36,#,#
983450860,1,2,60,**,4,1,11,500,T,58,1,L
944797577,1,2,27,27,4,1,11,0,K,22,1,L
947158769,1,2,49,23,4,1,#,0,C,45,1,L
240535606,1,2,26,34,2,1,#,0,N,26,1,L
971215907,1,2,48,34,2,99,#,0,N,45,1,L
993107143,1,1,69,47,4,1,16,500,Q,68,1,L
950834764,1,1,28,23,2,1,#,0,C,22,1,L
240336820,1,2,41,26,4,1,#,0,K,41,1,R
949164637,1,2,28,43,2,1,11,0,Q,22,1,L
320003167,1,1,59,11,3,1,#,0,T,42,1,0
987419206,2,#,0,13,2,3,#,0,T,999,1,L
951267957,1,2,35,7,2,1,#,0,H,29,1,L
251577236,1,1,34,**,4,1,16,500,T,33,1,L
993511896,1,1,27,35,2,1,12,0,R,26,1,L
974720045,1,1,43,23,3,1,#,0,C,41,#,#
969752198,2,#,0,27,2,3,#,0,T,999,51,#
906902290,1,2,65,40,4,98,12,0,Q,55,1,L
950246906,1,2,35,13,2,1,11,0,T,30,1,L
327503074,2,#,0,13,2,16,#,0,T,999,1,N
256983080,1,2,22,**,2,1,12,0,C,22,1,a
963095023,1,2,40,11,2,1,#,0,T,33,1,L
247753584,1,1,19,**,4,1,11,0,K,51,1,L
970932610,1,2,19,27,4,17,12,0,K,16,1,L
988040138,1,2,23,11,2,17,#,0,T,23,1,L
310056286,1,1,43,12,2,1,#,0,T,23,0,L
969398651,1,1,26,13,3,1,#,0,T,24,1,L
514789191,1,1,34,22,2,1,#,0,C,49,1,L
960204271,1,1,40,**,2,99,#,0,K,36,1,M
256475313,2,#,0,13,90,99,#,2300,T,999,#,9
313764573,1,1,51,9,4,1,#,0,T,33,1,L
242120769,1,1,5,**,4,1,#,0,Q,38,1,L
966292243,2,#,0,8,4,1,11,0,T,999,1,L
990098829,1,2,26,**,4,1,#,0,T,24,1,L
948472443,1,2,31,11,4,10,#,0,T,26,1,L
987405083,2,#,0,27,1,16,11,0,T,999,51,9
988303910,1,1,45,12,3,1,11,0,T,44,1,L
995167934,1,2,49,13,4,8,11,0,T,49,1,L
947234572,1,2,25,13,3,6,#,0,T,20,1,L
263948629,1,2,51,**,4,1,12,0,T,50,1,a
267643905,1,1,61,11,2,1,12,500,Q,61,1,L
261660702,1,2,10,**,2,1,11,0,K,51,1,a
992837706,1,2,42,23,2,1,#,500,C,41,1,L
316320835,1,1,66,12,2,1,#,0,T,49,1,L
991468793,1,2,34,13,4,8,12,500,T,33,1,L
257864127,1,2,67,14,4,1,#,500,T,66,1,L
980754565,1,1,37,23,2,1,#,0,C,33,1,L
958678214,1,2,30,40,2,1,12,0,Q,25,1,L
943547980,1,2,63,**,4,1,#,0,Q,56,0,P
946737640,2,#,0,**,2,3,#,0,T,999,51,#
953745845,1,2,40,13,4,17,11,0,T,17,1,L
996496660,1,1,29,28,2,1,#,0,K,28,1,R
241138639,1,1,52,27,4,1,11,500,K,49,1,L
962061184,1,2,29,14,4,1,#,0,T,27,#,#
245768248,2,#,0,13,2,3,#,0,T,999,51,9
952350800,1,2,17,23,2,1,#,0,C,45,0,L
507804417,1,2,57,23,3,1,#,0,C,45,1,L
304083123,1,1,33,13,4,1,#,0,T,16,1,L
100362523,1,1,37,1,4,1,#,0,D,19,1,L
995848727,1,1,19,27,3,1,12,0,K,18,1,L
996193328,1,1,48,**,4,1,#,500,C,47,1,L
103238882,1,1,50,1,4,2,#,0,D,37,1,L
258296831,1,2,50,**,4,1,12,0,T,48,1,a
961743669,1,2,16,13,4,8,#,0,T,41,1,L
968507420,1,2,36,29,4,1,#,0,K,33,#,#
958276394,1,2,27,**,2,1,#,0,T,23,1,L
803117976,1,1,59,31,4,1,#,0,N,43,1,L
317582303,1,#,0,12,4,1,#,0,T,19,1,0
506134807,1,2,56,24,4,1,#,0,C,41,1,L
252711955,1,1,54,**,4,1,11,500,T,54,1,L
261431210,1,1,29,33,4,1,12,0,N,29,1,a
972031302,1,1,23,**,2,1,11,0,T,19,1,L
605287696,1,2,67,30,2,1,#,0,K,53,1,L
941266007,1,2,79,**,2,1,11,0,T,72,0,L
318310565,1,2,34,11,4,6,#,0,T,26,1,L
250631980,2,#,0,18,2,3,#,0,T,999,1,N
971224138,1,2,21,**,4,1,11,0,T,52,1,L
270800367,1,1,72,**,4,1,#,0,T,72,1,L
968843790,1,2,30,**,4,1,#,0,K,27,1,L
995907441,1,2,50,**,4,1,#,500,T,49,1,L
203211420,1,2,46,4,2,8,#,0,H,30,1,L
975259098,1,1,63,8,4,1,#,10,T,61,#,#
205323936,1,1,22,3,4,1,#,0,H,43,1,L
513236328,1,2,71,24,4,1,#,0,C,53,1,R
964549191,1,1,33,**,2,1,#,0,T,30,1,L
970794720,1,1,21,4,4,1,#,0,H,45,1,a
982134081,1,1,33,13,4,1,11,0,T,30,1,L
949923992,1,2,46,**,4,1,#,0,K,42,1,L
316333591,1,1,71,13,2,1,#,0,T,57,1,L
986207127,1,1,49,**,2,1,#,500,N,47,1,L
993268328,2,#,0,13,90,16,#,0,T,999,1,L
960683913,1,2,24,**,3,1,11,0,C,20,1,L
966196613,2,#,0,13,4,3,#,0,T,999,51,#
954542013,1,2,25,1,2,17,#,0,D,18,1,L
318664010,1,#,0,**,1,13,#,0,T,67,0,#
328767344,1,1,13,12,4,1,#,0,T,38,1,L
203306482,1,2,33,47,4,1,#,0,H,18,1,L
306113526,1,2,44,8,2,99,#,0,T,32,1,L
950574991,1,1,31,13,3,17,#,0,T,26,1,L
979953867,1,1,62,**,4,1,#,0,K,60,1,M
973018225,1,1,20,**,2,1,#,0,N,18,1,L
244539604,1,2,75,**,1,1,11,0,H,75,1,R
307284602,2,#,0,13,2,99,#,0,T,999,1,0
957341850,1,1,53,**,4,1,11,100,C,50,1,L
956838302,2,#,0,28,4,3,#,0,T,999,51,#
994612561,2,#,0,30,2,3,#,0,T,999,1,L
241279044,2,#,0,13,4,98,#,0,T,999,0,#
957317849,1,1,26,13,1,1,#,99,T,21,1,L
963643850,1,2,74,13,90,99,#,320,Q,70,#,#
966834300,1,2,30,12,4,10,#,0,T,24,1,a
314354758,1,2,43,13,4,99,#,0,T,26,1,L
977861842,1,1,36,13,3,1,12,0,T,33,1,L
969485966,1,1,31,**,4,1,11,0,H,29,1,L
965807320,1,1,29,28,2,1,#,0,K,27,#,#
977050379,1,2,60,23,3,1,#,0,C,57,1,R
983069808,1,2,20,27,3,27,#,0,T,17,1,L
253617517,1,2,41,**,2,1,11,500,T,40,#,9
504430578,1,2,67,21,2,1,#,0,C,49,0,#
975376469,1,2,51,30,4,1,#,0,K,48,#,#
508130897,1,1,49,24,2,1,#,0,C,37,1,L
987132902,2,#,0,13,1,16,#,0,T,999,#,#
258180010,1,2,42,**,2,1,#,500,T,42,1,L
606844363,1,2,75,27,2,20,#,0,K,66,1,L
252643573,1,1,47,**,4,1,12,500,T,45,#,9
307141803,1,1,36,**,4,1,#,0,T,26,1,L
326526648,2,#,0,13,2,1,12,0,T,999,1,L
958937520,1,2,45,12,3,1,#,0,T,41,1,L
985004844,1,1,41,**,2,1,#,500,T,41,#,#
245405795,2,#,0,13,90,99,#,900,T,999,#,9
303232743,1,1,47,11,4,1,#,0,T,28,1,L
906225263,1,1,34,40,4,1,11,0,Q,26,1,L
314232476,1,2,47,14,4,99,#,0,T,30,1,L
616168313,1,2,22,25,4,1,#,0,K,48,1,a
965627956,1,1,33,8,2,6,#,0,T,27,1,L
204513506,1,2,33,4,4,1,#,0,H,20,1,L
986770163,1,1,49,14,4,1,11,0,T,48,1,L
958518478,1,2,56,**,4,10,11,0,D,51,61,P
950932039,1,2,69,13,4,1,#,0,T,64,1,M
992851386,1,2,16,29,4,1,12,0,T,48,1,L
507528102,1,1,35,23,2,1,#,0,C,23,1,L
978897187,1,2,16,24,2,1,11,500,C,37,1,L
976999707,1,1,27,16,4,1,#,0,R,25,1,M
304431717,1,1,46,14,2,1,#,0,T,31,1,L
205082024,1,1,67,**,2,1,12,0,H,59,1,0
309617755,1,1,31,8,2,1,#,0,T,23,1,L
962384090,1,1,62,**,3,1,#,0,K,58,1,L
903885213,1,2,62,40,2,1,#,0,Q,47,1,L
606228058,1,1,24,28,2,1,#,0,K,13,1,L
247703458,1,2,45,**,2,1,12,0,Q,43,1,L
515543911,1,1,39,**,4,1,11,0,C,29,1,L
964656050,2,#,0,12,90,1,#,0,T,999,1,L
954830331,1,2,47,**,2,1,#,0,T,42,1,L
986577379,1,2,65,**,2,1,#,500,T,64,1,L
955249775,1,2,59,**,2,1,11,0,N,54,1,L
248626133,1,2,42,42,4,1,#,0,Q,40,1,R
325106288,1,1,32,12,2,1,#,0,T,19,1,L
262077220,1,2,55,23,4,1,#,500,C,55,1,L
996620378,1,2,31,13,4,1,12,0,T,31,1,L
252667721,1,1,13,**,2,1,#,0,Q,44,1,a
506859792,1,2,58,21,2,1,#,0,C,15,0,L
261700216,1,2,28,**,2,1,#,500,T,28,#,9
983572480,1,1,50,7,2,1,#,10,H,48,#,#
267727605,1,2,53,**,3,1,12,0,T,52,1,a
906625073,1,1,33,42,2,1,#,0,Q,25,1,L
272158423,1,2,51,**,4,1,12,500,K,51,#,9
988202321,1,1,59,**,4,1,#,500,T,58,1,L
967937010,1,2,44,34,2,1,#,0,N,42,1,L
906669218,1,2,51,44,4,99,#,0,Q,40,1,R
242182971,1,1,52,**,4,1,15,500,T,52,1,L
990533422,1,2,30,27,4,8,#,500,K,29,1,L
258558178,1,2,39,**,4,1,11,0,T,38,1,a
615638472,1,1,50,27,2,1,11,0,K,38,1,a
506931724,1,2,45,2,2,1,#,0,C,31,1,L
941544619,1,1,46,13,2,10,#,10,T,38,1,L
972244317,2,#,0,27,90,3,#,0,T,999,51,#
508602732,1,1,40,23,4,1,#,0,C,31,1,L
263022389,1,1,65,**,4,1,#,0,N,65,1,a
104009124,1,1,72,1,2,1,#,0,D,64,1,L
257398554,1,#,0,**,4,1,#,0,T,48,#,9
604819185,1,1,62,27,3,1,#,0,K,47,1,L
250950182,1,1,62,**,2,1,12,500,Q,62,1,L
969992682,1,1,63,,1,1,#,0,T,59,0,#
982296678,1,2,22,23,2,8,#,0,C,17,1,a
992974107,1,1,47,27,4,1,#,500,K,46,1,L
301160294,1,2,41,9,2,1,#,0,T,18,1,a
997540017,1,1,17,37,4,1,#,0,S,45,1,L
982407253,1,1,13,**,4,1,#,0,K,46,1,L
954607088,1,2,17,**,2,1,12,0,K,48,1,L
308855705,1,1,27,14,3,1,#,0,T,19,1,0
972255902,2,#,0,22,2,3,12,0,T,999,51,9
976703141,1,2,72,6,3,1,#,0,H,70,61,P
989358447,1,1,65,**,4,1,#,500,T,64,1,L
951075152,1,1,32,13,4,1,11,0,T,29,1,L
964004603,1,1,41,8,4,1,#,0,T,39,1,M
995159105,1,1,44,26,4,27,#,0,K,44,#,#
316045228,1,2,60,**,4,1,#,0,T,46,1,R
951412547,1,2,46,1,2,2,#,0,D,41,1,L
963591320,1,2,41,28,4,99,#,0,K,39,1,L
507571886,1,2,44,22,2,1,#,0,C,30,1,R
977245182,2,#,0,13,2,3,#,0,T,999,51,#
941713410,1,1,28,**,2,1,11,0,T,21,1,L
960496717,2,#,0,13,90,3,#,0,T,999,51,#
967588113,1,2,55,34,2,1,11,0,N,49,1,L
258376770,1,1,25,13,4,1,11,0,T,25,1,a
900701097,1,1,60,42,2,99,#,0,Q,41,1,L
901527555,1,1,63,44,2,99,#,0,Q,46,1,L
940635299,2,#,0,13,2,1,#,0,T,999,1,L
504646772,1,1,67,23,4,1,#,0,C,50,1,L
240528950,1,2,12,25,2,1,12,0,K,42,1,L
603804606,1,2,42,33,4,99,#,0,K,23,1,0
313780248,1,2,51,13,4,8,#,0,T,33,1,L
251776739,1,1,22,**,4,26,12,0,T,21,1,L
959602687,1,2,43,**,4,1,#,0,C,38,1,L
318945625,1,1,36,12,4,1,#,0,T,29,0,#
969703017,1,2,21,**,4,17,12,0,Q,19,1,L
960235741,1,2,49,13,90,99,#,320,H,44,#,#
204024513,1,1,62,7,4,1,#,0,H,49,1,R
901171041,1,2,46,43,4,99,#,0,Q,27,1,L
509014711,1,1,24,23,4,20,#,0,C,48,1,L
955289260,1,1,84,26,4,10,#,0,K,81,1,M
840240590,2,#,0,4,90,99,11,2300,T,999,#,9
971159989,1,2,41,44,2,1,11,0,Q,38,1,L
962317515,1,2,41,33,4,1,#,0,N,38,1,M
953762192,1,2,22,10,2,1,#,0,T,17,1,L
990221526,1,2,70,**,4,1,#,500,K,68,1,L
615838484,1,2,42,**,4,1,12,0,K,32,1,L
968861067,1,2,55,27,4,21,#,0,K,53,61,P
963536804,1,2,33,**,2,1,#,0,T,29,#,#
948376011,1,2,49,11,4,1,12,0,T,43,1,L
941504244,1,2,34,2,2,1,11,0,H,28,1,L
982564623,1,1,71,35,2,1,#,0,N,68,1,R
986541569,1,2,49,14,4,99,#,0,T,48,1,L
200582353,1,1,52,4,2,1,#,0,H,26,0,L
903850694,1,1,41,40,4,99,#,0,Q,24,1,L
240498160,1,1,59,28,4,1,12,0,K,59,1,L
703099754,1,1,35,16,2,24,#,0,R,20,1,L
251819395,1,2,13,8,4,1,12,500,T,43,0,9
607335006,1,1,74,28,2,6,#,0,K,67,1,0
940136204,1,2,29,27,2,1,#,0,K,21,1,L
616106664,1,#,0,27,4,1,#,0,K,40,0,#
303971162,1,2,47,14,2,8,#,0,T,27,1,a
944174912,2,#,0,23,2,1,#,0,T,999,1,L
603670373,1,1,41,24,2,1,#,0,K,22,1,L
804320423,1,2,23,34,4,1,#,0,N,10,1,a
966943474,1,1,24,**,2,1,11,0,T,17,1,a
967766831,1,1,36,34,4,1,#,10,N,33,#,#
977374569,1,2,46,13,4,1,#,10,T,45,#,#
982759292,1,2,40,**,4,1,11,0,T,37,1,L
315114746,1,1,47,14,2,8,#,0,T,30,1,L
986421653,1,2,51,10,2,1,11,500,T,49,1,L
996873931,1,2,53,44,4,1,12,0,Q,51,1,R
944176549,1,2,28,**,2,1,12,0,K,19,1,a
996830965,1,2,34,36,2,1,11,500,S,33,1,L
991511016,1,1,31,27,2,1,11,0,T,29,1,L
969227833,2,#,0,13,90,2,#,320,D,999,#,#
325190866,1,2,54,14,2,8,#,0,T,42,1,0
615041830,1,1,64,27,2,1,11,0,K,54,1,L
976524064,1,2,44,23,4,1,#,0,C,41,61,P
328444686,1,1,24,13,2,17,#,0,T,17,1,L
515961010,1,1,81,23,4,1,#,0,C,72,0,L
969912561,1,2,31,31,4,1,#,10,N,29,#,#
100028305,1,1,74,1,2,1,#,0,D,54,0,0
941591344,1,1,73,27,2,10,11,0,K,66,61,P
263186257,1,2,45,**,4,1,11,0,Q,45,1,a
259496505,1,1,30,**,2,1,#,500,K,30,0,9
974730144,1,1,32,34,2,1,#,0,N,31,1,L
978257321,1,1,24,**,2,1,#,0,T,21,1,L
958570016,1,1,35,8,4,1,11,0,T,30,1,L
328648012,1,2,36,40,4,1,#,0,T,29,1,L
951601645,1,2,28,**,4,1,#,0,T,23,1,L
246219985,1,1,68,13,4,1,11,0,T,67,1,L
989856230,1,2,32,22,2,1,#,0,C,29,1,L
516679099,1,1,19,24,4,1,#,0,C,36,1,L
967202398,1,1,33,11,2,1,#,0,T,31,#,#
983639839,1,1,42,1,4,1,#,0,D,40,61,P
954448708,1,1,91,**,2,1,#,0,Q,84,61,P
273013549,1,1,35,**,4,1,12,0,R,35,1,a
997552815,1,2,30,27,4,1,#,500,K,28,1,R
247333154,1,1,53,**,2,1,16,0,Q,52,1,L
973499735,1,2,70,23,2,1,#,0,C,68,1,M
274266725,1,1,24,25,3,1,#,0,C,24,1,a
252467962,2,#,0,13,1,3,#,0,T,999,#,9
261887248,1,2,49,**,2,1,#,0,T,49,1,a
327108637,2,#,0,14,2,1,11,0,T,999,1,L
965788766,1,1,51,12,4,1,#,0,T,49,61,P
259229210,2,#,0,13,90,99,#,1900,T,999,#,9
259722478,1,2,28,**,4,1,11,0,D,28,1,a
983210806,1,2,23,12,2,6,12,0,T,21,1,L
306862075,1,2,43,**,4,1,#,0,T,35,1,L
960540810,1,1,31,20,4,1,#,0,T,27,1,L
945156990,1,2,67,**,2,1,#,0,C,60,1,L
248259986,1,2,50,13,2,1,#,0,T,50,1,R
944579301,1,1,88,**,2,1,#,0,K,82,1,L
984216505,1,2,61,**,4,1,#,0,C,59,1,L
607520964,1,1,66,**,4,1,#,0,K,59,0,K
982345967,1,2,55,**,4,1,#,0,R,53,1,L
249532834,1,2,22,**,2,1,12,0,C,21,1,a
982907681,1,2,30,23,4,1,#,0,C,28,1,M
993329731,1,2,45,19,4,1,#,500,T,44,1,R
254425566,1,2,22,13,1,27,#,0,T,22,1,L
943911314,1,2,28,11,2,1,#,0,T,22,1,L
400001145,1,1,55,37,4,99,#,0,S,35,1,R
946985154,1,2,21,28,2,17,#,10,K,17,1,L
961012334,2,#,0,14,4,1,#,0,T,999,1,a
990530853,2,#,0,4,2,1,#,0,H,999,1,L
249260381,1,1,60,23,2,1,#,0,C,60,1,L
961213078,1,1,46,13,4,1,#,0,T,44,1,L
506074134,1,1,42,**,2,1,#,0,C,25,1,a
241013303,1,2,18,**,4,1,#,0,Q,45,1,L
973384673,2,#,0,22,90,3,#,0,T,999,0,#
261971218,2,#,0,13,90,3,#,0,T,999,51,9
303691552,1,2,45,14,2,8,#,0,T,28,1,L
961564073,1,2,40,13,4,1,#,0,T,36,1,L
989598047,1,1,47,15,4,1,#,500,T,45,1,L
940936893,2,#,0,**,4,16,#,0,C,999,0,#
245159813,1,1,49,14,4,1,#,500,T,48,#,#
970929516,1,2,29,13,4,1,#,0,T,27,#,#
803095978,1,1,36,32,2,99,#,0,N,21,1,L
961044201,2,#,0,12,2,3,11,0,T,999,51,#
250692217,1,2,23,15,2,1,12,0,T,22,1,L
972637154,1,1,36,27,4,1,#,0,K,34,#,#
969123846,2,#,0,13,90,2,#,320,T,999,#,#
993485604,1,1,36,**,2,1,#,500,K,35,1,L
941143524,2,#,0,13,2,1,#,0,T,999,1,L
250131243,1,2,40,**,2,1,#,500,Q,40,1,L
261810576,1,1,55,**,2,1,11,0,T,55,1,a
950953631,1,1,51,,1,1,#,0,N,46,0,#
966962971,1,1,26,8,2,1,#,0,T,23,#,#
264235634,1,2,43,**,4,1,#,500,R,43,1,L
942479284,2,#,0,13,90,3,#,0,T,999,0,#
963780045,1,1,25,11,2,1,12,0,T,20,1,L
907170800,1,1,65,42,2,1,#,0,Q,57,1,L
942017882,1,1,30,**,2,1,#,0,T,24,1,L
991679557,2,#,0,9,2,1,12,0,T,999,1,L
947638390,1,1,29,**,2,1,#,0,T,24,1,L
262105100,1,1,42,**,4,1,#,0,T,42,1,a
993502763,1,1,51,40,4,1,12,0,Q,50,1,L
260055642,1,1,36,8,4,1,11,500,T,35,#,9
956583288,1,1,41,13,2,1,11,0,T,36,1,L
984282706,1,1,63,26,2,1,#,0,K,61,1,L
971284372,1,1,55,11,4,1,#,0,T,49,1,a
995771701,1,1,65,23,4,1,#,0,C,64,1,L
954694774,1,2,19,30,2,1,#,0,K,16,1,L
957812273,1,1,46,13,90,99,#,320,K,42,#,#
983460374,1,1,19,1,4,6,12,0,D,17,1,L
988211027,1,1,42,23,4,1,12,0,C,41,1,L
951712204,1,2,41,23,4,1,#,0,C,32,1,L
974250648,1,2,45,**,4,1,#,0,T,43,1,M
260501910,1,2,38,**,4,1,11,0,Q,38,1,a
956523928,1,1,41,14,4,99,#,0,T,36,1,L
245927083,1,1,43,14,4,1,16,500,T,42,1,L
990494301,1,2,48,**,4,1,#,0,C,47,1,L
613947200,1,1,76,28,4,1,#,0,K,62,0,L
982902440,1,2,67,26,2,1,#,0,K,66,1,L
972433491,1,2,21,23,4,17,#,0,C,19,#,#
403090457,1,1,74,38,2,99,#,0,S,60,1,L
700599394,1,#,0,16,4,10,#,0,R,47,1,0
988157463,1,2,76,1,2,8,#,0,D,75,1,L
204912069,1,1,24,2,3,17,#,0,H,15,1,L
982100386,1,1,24,**,2,1,12,0,T,22,1,L
901758400,1,1,67,40,2,99,#,0,Q,51,1,L
315015114,1,2,72,9,2,1,#,0,T,52,1,a
975488863,2,#,0,13,90,2,#,320,K,999,#,#
946809860,1,2,23,13,4,1,12,0,T,47,1,L
972784264,1,1,26,40,2,1,#,0,Q,24,1,L
948827383,1,2,51,14,4,1,#,0,T,42,1,a
262710182,1,2,51,**,2,1,12,0,Q,52,1,a
268839078,1,2,61,**,4,99,#,0,R,60,1,a
991543929,1,1,60,21,4,1,#,0,C,57,1,L
251833186,1,1,35,40,3,1,11,0,Q,35,1,L
100316138,1,1,43,1,4,1,#,0,D,27,1,L
961596994,1,1,80,33,2,1,#,10,N,77,#,#
974547298,1,2,43,46,2,1,#,0,Q,42,#,#
306240655,1,2,45,14,4,1,#,0,T,32,1,L
989107296,1,2,85,13,2,1,12,500,Q,83,1,L
257389298,1,1,71,**,3,1,#,500,T,70,1,L
989610630,1,1,35,27,4,1,12,500,K,34,1,L
979783502,1,1,26,20,4,1,#,0,T,24,1,M
271127323,1,1,16,**,3,1,#,0,C,16,1,a
