id,amount,paid_flg
953609610,4880,0
954422845,200,0
954971149,67532,0
955018939,4428,0
955091833,324,0
955206777,540,0
955353487,2920,0
955644420,26678,0
956252554,1007,0
956310666,980,1
956437089,2604,0
956640382,23800,0
957205883,1200,0
957687326,1007,0
957765508,3844,0
957898605,120,0
958229153,1980,0
958690976,137,0
958759133,130,0
958767224,29940,0
959302706,324,0
959548528,790,0
959694178,7460,0
960054181,1940,0
960054345,360,0
960060396,47660,0
960182288,1400,0
960411368,250,0
960727659,540,0
960812974,240,0
960907234,480,0
961114652,1330,0
961237532,1490,0
961305962,100,0
961332778,3200,0
961555869,1,0
961642397,2300,0
961646845,980,0
961703663,100,0
961896744,130,0
961961048,324,0
962010225,6000,0
962226654,540,0
962429617,432,0
962443012,250,0
963016100,130,0
963058910,324,0
963442056,1188,0
963444024,324,0
963933682,130,0
964149745,324,0
964712292,480,0
964782517,980,0
964900161,1,0
964900360,324,0
964989117,20,0
965422193,1620,0
965493753,120,0
965780937,30440,0
967459093,980,0
967814632,130,0
968504528,240,0
969027425,1760,0
969265107,240,0
969495053,302,0
969747198,4063,0
969844084,1230,0
970110492,960,0
970258999,594,0
970465468,784,0
970794720,480,0
971335948,324,0
971959220,500,0
972397864,324,0
972684397,500,0
972984410,480,0
973000116,830,0
973014600,2266,0
973814584,1007,0
974543731,324,0
975279203,2620,0
977411264,2149,0
977645482,540,0
977667654,648,0
978227255,130,0
978497519,1404,1
979190667,4270,0
979218569,270,0
979496344,1007,0
980826054,120,0
981100047,3120,0
981356209,180,1
981547777,3980,0
982080603,480,0
982158693,324,1
982297045,996,0
982426495,4860,0
982789759,324,0
983446758,540,0
983591265,2140,0
983596144,540,0
983666838,4500,0
983843340,12808,0
983944224,108,0
985338359,6000,0
985632988,960,0
985953644,955,0
985974241,226,0
986324130,120,0
986620580,525,0
986909697,6200,0
987104224,120,1
987270866,2474,0
987302045,700,0
987663748,540,0
988005981,324,0
988065588,2310,0
988069667,3000,0
988125850,2480,1
988235010,378,0
988360718,594,0
988601045,1610,0
988604787,594,0
988740866,3129,1
988747546,2040,0
988831924,594,0
988876557,323,0
989169314,130,0
989271011,560,0
989285345,120,1
989527685,1110,0
989529963,130,0
989789958,619,0
989862112,3200,0
990094704,10797,0
990136504,9132,0
990215335,400,0
990263375,194,0
990528480,3407,0
990701012,1249,0
990808429,960,1
991060348,324,0
991187385,324,0
991191383,596,0
991681848,540,0
991871417,3900,1
991974849,240,0
992089447,400,0
992211280,7500,0
992317993,1430,0
992414110,1544,0
992467660,540,0
992547393,250,0
992730854,120,0
992912863,300,0
993744078,2149,0
994434633,6980,0
994859086,540,0
995241989,2071,0
995712006,1440,0
995826377,130,0
995834768,4800,0
996100063,1110,0
996221383,700,0
996600860,840,0
996845875,2322,0
996924701,960,0
996929888,600,0
996953970,540,0
997253315,994,0
998079673,1200,0
516131845,1274,0
516203549,130,0
516341851,1467,0
516447562,2700,0
516457436,408,0
516729781,1728,0
516745634,120,0
600667002,341,0
603201674,324,0
603774149,720,0
604675210,7930,0
604723917,360,0
605192449,380,0
605427806,324,0
606066332,480,0
606576152,390,0
606640669,130,0
607509667,540,0
613060372,1030,0
613175101,594,0
613224545,324,0
613543779,120,0
613697669,1058,0
614251949,2678,0
615996398,1,0
800229265,1967,0
800318195,3156,0
800518520,324,0
800613188,540,0
801264827,200,0
801463697,2565,0
804465055,2800,0
804741005,1080,0
901974717,1944,0
903261231,3600,0
905546162,540,0
905880387,2000,0
905954222,324,0
906179834,2875,0
906860380,1000,0
906897308,6824,0
940188495,1090,0
940703168,324,0
940958250,1110,0
941337438,3030,0
941355891,324,0
941447236,1100,0
941936247,972,1
942130574,432,1
942590526,1007,0
942724342,980,0
942885836,597,0
943194624,7050,0
943233390,960,0
943375696,216,0
943398465,700,1
943474256,540,0
943520626,4333,1
944364172,324,1
944437169,324,0
944545572,29200,0
944577910,1007,0
945715749,1007,0
945768017,130,0
945777636,1020,0
946034233,324,0
946209041,756,0
946779500,1560,0
946955985,3964,0
946971671,1200,1
947025982,20870,0
947302239,4510,0
947384494,1940,0
948733438,980,0
948735574,905,0
948794751,324,0
949214702,259,0
949381269,7210,1
950158009,1000,0
950319993,324,0
950834764,250,0
951215992,3184,0
951459582,1810,0
952617273,400,0
952974919,600,0
953012623,18392,1
953042537,41720,0
953120463,594,0
953700141,1512,0
953965704,980,0
954075348,3500,0
954559985,3180,0
954614011,540,0
955095440,4321,0
955523534,130,0
955600258,324,1
956125140,324,1
956344087,2496,0
956375131,3256,0
956535410,2400,1
956632747,432,0
956651455,1833,0
957672949,324,0
957883752,1164,1
957956423,2660,0
958984613,2678,0
959481750,324,0
959632247,3090,0
959688555,120,0
960375382,2356,0
960460104,540,0
960460886,513,0
960533297,8492,0
960725093,5611,0
960791095,9800,0
960821773,45,0
961010464,1481,1
961246060,1296,0
961308375,1404,1
961569724,680,0
961865162,15820,0
962110855,700,0
962137235,23541,0
962995619,1007,0
963430255,999,0
963864152,4530,0
964040428,980,1
964282798,324,0
964284965,324,0
964976842,1000,0
965587624,3000,1
965849300,47740,0
965957715,130,0
966323335,8809,1
966489257,771,0
966705239,324,1
966807766,324,0
967147421,52,0
968061242,1800,0
968104232,500,0
968752436,5517,0
968799216,2712,0
968982908,540,0
969072723,2000,0
969704560,130,0
969827368,1300,0
969954681,324,0
969996064,4866,0
970150312,324,0
970193199,400,0
970319565,540,0
970369553,6454,0
970491123,1967,0
970503396,324,0
970721030,1007,0
970859103,1007,0
970950339,880,0
971299042,108,0
972092313,3674,1
972149576,880,0
972244344,7349,0
972522229,53341,0
972553648,240,0
972676909,756,0
972723581,1,0
973255330,1950,0
973853795,324,1
974131814,324,0
974454119,4885,0
975073722,1500,0
975276882,226,0
975541064,1,0
975620629,105,0
977408228,324,0
977562402,500,0
978131775,2000,1
978486624,302,0
978755784,120,1
979897278,594,0
979956314,980,0
980690312,120,0
980691041,324,0
980733240,6300,0
980895686,1799,0
981591777,216,0
981766373,64,0
982081621,530,0
982157395,500,0
982479766,444,0
982486866,3000,0
982845665,360,0
983629715,540,0
983759644,280,0
984203852,14080,0
984625135,626,0
984711322,194,0
984985340,9600,0
985069670,2817,0
985194454,9894,0
985439943,960,0
985485884,237,0
985915774,486,0
985950857,120,1
986109155,324,0
986259230,370,0
986413832,324,1
986465315,980,0
986524752,1080,0
986526806,1692,1
986870547,600,0
987502509,480,1
988079436,6000,0
988218142,1844,0
988541788,120,0
988583735,1007,0
988674680,432,0
988869755,360,0
988904047,324,0
989612048,250,0
989779619,800,0
989803445,540,0
989951340,130,0
990130370,4961,0
990284156,540,0
990517774,130,0
990687843,700,0
990749258,1000,0
991365202,1512,1
991468328,1922,0
991490175,200,0
991563367,5320,0
991595784,120,0
991975641,720,0
992072839,1400,0
992196838,360,0
992200174,1050,0
992282612,7340,0
992736390,980,0
992896100,324,0
993299239,450,0
993322933,324,0
993525354,1440,0
993684320,16869,0
993757630,120,0
993837628,324,0
994105996,250,0
994251484,324,0
994487830,3240,0
994500899,200,0
994594533,240,0
994676028,240,0
995045631,43145,0
995080141,240,0
995576105,1200,0
996006635,130,1
996244337,22767,0
996496147,960,0
996621414,360,0
996741378,240,1
996822018,2360,0
997135667,960,0
997420204,8400,0
997509165,2187,0
998091966,870,1
998117218,1600,0
