identified_doc,id,sex,bill_updage_count,paid_flg,selling_method,campaign,arrears_count,pref,arrears_at,age,region,career,contract_type,customer_rank,amount,entry_age,domain,payway
1,240842384,1,0,0,#,#,0,**,99,72,T,#,1,50,315,72,0,4
1,942764704,1,1,0,1,L,0,28,99,32,K,11,1,80,529,24,0,3
1,992736644,2,1,0,1,L,1,26,4,39,K,12,1,20,120,37,500,2
8,990528480,2,1,0,1,L,2,43,7,48,Q,11,1,20,3407,46,0,3
1,256974741,2,0,0,1,L,0,33,99,69,N,#,1,5,1,69,500,3
20,508357598,1,0,1,1,L,5,24,8,28,C,#,1,0,480,17,0,2
1,995406965,2,0,0,1,L,0,**,99,54,T,12,1,5,240,54,0,4
1,250891051,2,0,0,1,L,0,27,99,23,K,12,1,100,2678,21,0,3
1,940362897,1,1,0,1,L,0,**,99,34,C,#,1,100,540,24,0,4
1,962272220,2,0,0,1,L,0,27,99,19,K,#,1,100,324,48,0,4
1,973269999,1,1,0,1,L,0,**,99,50,T,12,1,60,6000,44,0,2
1,252733582,2,1,0,1,L,0,**,99,38,K,11,1,90,2320,34,0,4
17,942885836,1,0,0,1,L,1,46,12,25,Q,12,1,100,597,18,0,2
1,972481744,2,0,0,1,a,0,38,99,45,S,12,1,100,302,39,0,2
1,252639449,2,0,0,#,#,0,**,99,39,N,12,1,90,120,40,500,4
1,309870239,1,0,0,1,L,0,**,99,44,T,11,1,80,10000,36,0,2
1,603774149,2,0,0,1,L,0,28,99,42,K,#,1,80,720,23,0,2
1,241556194,1,1,0,1,L,0,47,99,20,T,11,1,50,49880,20,500,3
1,327348167,1,1,1,1,L,8,**,3,50,T,#,1,0,1597,42,0,2
1,318714380,2,0,0,1,L,0,**,99,51,T,12,1,130,2200,44,0,4
8,326188384,2,0,0,1,a,0,13,99,38,T,#,1,70,1480,25,0,4
1,313065698,1,0,0,1,L,0,11,99,43,T,#,1,90,15140,23,0,2
1,967456643,1,0,0,1,L,2,13,4,27,T,12,1,0,16130,23,0,3
6,240999536,2,0,0,1,L,0,**,99,18,Q,11,1,70,972,18,0,2
1,613949861,2,0,0,1,L,0,27,99,49,K,#,1,100,324,34,0,2
1,508123122,2,0,0,1,a,0,21,99,48,C,#,1,70,3100,34,0,2
17,943945020,1,0,0,1,a,0,14,99,29,T,11,1,100,324,20,0,2
9,605267741,2,0,0,1,L,0,28,99,28,K,#,1,100,300,13,0,2
1,258328207,2,0,0,#,9,0,1,99,53,D,#,1,30,1,53,500,2
1,247793788,2,1,0,1,L,0,1,99,48,D,16,1,70,518,48,500,4
1,947730846,2,0,0,1,L,0,14,99,27,T,#,1,100,7024,21,0,2
1,993525354,2,0,0,1,L,0,**,99,51,T,12,1,90,1440,50,500,4
1,940326779,1,0,1,1,a,3,12,10,28,T,#,1,100,324,19,0,4
1,966371287,2,1,0,1,L,1,9,12,35,Q,11,1,40,6390,31,0,2
1,249543095,2,0,0,1,a,0,**,99,56,H,11,1,50,240,56,0,3
1,943364913,2,1,0,1,L,0,**,99,71,D,12,1,50,1500,65,0,4
1,325577513,2,1,0,1,L,0,13,99,38,T,#,1,110,250,26,0,4
1,945329522,1,1,0,1,L,0,28,99,25,C,#,1,90,1007,18,0,4
1,959129804,2,0,0,1,L,0,14,99,44,T,12,1,100,288,40,0,4
1,952883378,1,1,0,1,L,0,8,99,50,T,#,1,90,14240,44,0,4
1,991236963,1,0,0,1,L,0,22,99,26,T,12,1,50,10799,22,0,2
1,324457802,1,0,0,1,a,0,9,99,42,T,#,1,100,324,24,0,2
1,258775872,2,0,0,#,#,0,**,99,29,K,#,1,30,1,29,0,4
1,993286240,2,0,0,1,L,0,**,99,51,K,12,1,70,120,49,500,2
3,257484938,#,1,1,#,9,0,13,99,0,T,#,2,3,1166,999,0,1
1,301160294,2,0,0,1,a,0,9,99,41,T,#,1,100,2980,18,0,2
1,246052501,1,1,0,1,L,0,27,99,49,K,15,1,90,255,49,500,4
1,250746051,2,1,0,1,a,0,11,99,22,T,12,1,50,598,22,0,2
20,104186628,2,1,0,1,a,3,1,10,46,D,#,1,3,700,35,0,2
1,254969748,1,0,0,#,9,0,11,99,25,T,#,1,30,1,25,500,2
1,989305942,1,1,0,1,L,0,47,99,30,Q,11,1,80,1328,29,0,4
1,983720506,1,0,0,1,L,0,27,99,17,K,#,1,20,12000,41,0,2
1,944458116,2,1,0,1,L,0,23,99,64,C,12,1,50,540,58,0,4
12,254941785,1,0,1,1,R,7,47,4,28,Q,#,1,100,960,28,0,2
99,801301465,2,0,0,1,L,0,35,99,53,N,#,1,100,302,36,0,2
1,501157483,1,1,0,1,L,0,23,99,11,C,#,1,20,1002,20,0,4
1,615992166,2,0,0,1,a,0,28,99,39,K,11,1,120,1940,29,0,4
1,958149349,1,1,0,1,a,0,**,99,51,T,#,1,70,540,44,0,3
1,955111630,1,1,0,1,L,1,13,7,41,T,11,1,40,5442,37,0,2
1,247134807,1,1,1,1,a,0,7,99,25,H,12,1,70,75880,22,0,4
1,244023958,2,0,0,1,a,0,**,99,25,T,12,1,50,240,22,0,2
1,247008815,2,0,0,1,L,0,28,99,43,K,#,1,80,240,43,500,4
8,952217104,2,0,0,1,L,0,12,99,29,T,11,1,100,194,23,0,2
1,907512378,2,1,0,1,a,0,43,99,41,Q,#,1,60,12390,31,0,2
1,962326091,1,0,0,1,L,0,**,99,22,K,11,1,110,480,16,0,4
1,958204688,1,0,0,1,a,0,**,99,27,T,11,1,40,1330,19,0,2
1,256123089,1,1,0,#,9,0,1,99,33,D,#,1,30,5142,33,500,4
1,240140522,1,1,0,#,#,2,12,11,36,T,#,1,3,999,35,500,3
1,977502182,2,0,0,1,a,0,13,99,26,T,12,1,100,324,21,0,3
99,900634246,1,0,0,1,L,0,40,99,38,Q,#,1,100,324,18,0,4
1,962060909,2,0,0,1,a,0,11,99,21,T,#,1,50,250,45,0,2
1,995978569,1,1,1,1,L,3,13,3,52,T,#,1,0,2149,50,500,2
1,244337402,2,1,0,1,L,0,**,99,53,K,11,1,50,4212,53,0,2
99,904528914,1,0,0,1,a,1,43,8,49,Q,#,1,100,626,32,0,2
1,991974849,2,0,0,1,L,0,**,99,49,T,12,1,100,240,48,0,2
99,605259657,2,0,0,1,L,0,29,99,44,K,#,1,100,67,28,0,4
1,951552623,1,0,0,1,a,0,**,99,27,T,11,1,90,648,19,0,4
99,901604117,1,1,0,1,a,0,40,99,40,Q,#,1,100,460,21,0,4
8,605500490,2,0,0,1,L,0,27,99,30,K,#,1,110,300,17,0,4
1,509401331,1,0,0,1,a,6,**,4,44,D,11,1,0,1200,35,0,2
1,317741799,1,1,0,1,L,0,13,99,45,T,11,1,150,30000,34,0,2
1,328044787,1,0,0,1,a,0,**,99,50,T,#,1,100,2610,39,0,4
8,513822139,1,1,0,1,L,0,22,99,38,C,#,1,50,1134,20,0,3
1,945252781,1,0,0,1,L,0,11,99,31,T,#,1,100,490,25,0,4
99,906837360,2,0,0,1,L,0,40,99,28,Q,11,1,80,540,18,0,2
1,972507271,2,0,0,1,L,0,40,99,29,Q,12,1,50,14280,25,0,2
1,249272192,2,0,0,1,L,0,**,99,8,T,#,1,2,360,37,500,4
99,700494714,2,0,0,1,L,0,18,99,66,R,#,1,100,540,46,0,2
20,309058595,2,0,0,1,L,0,13,99,60,T,11,1,100,1728,51,0,4
1,613947177,2,0,0,1,a,2,12,3,47,K,#,1,10,120,30,0,2
1,703306581,2,0,0,1,L,0,17,99,41,R,#,1,70,2040,26,0,2
99,325711130,1,1,0,1,L,0,14,99,56,T,#,1,110,1262,44,0,4
1,306891903,1,0,1,1,a,6,**,7,54,T,#,1,100,324,41,0,4
10,950719066,2,1,0,1,L,0,12,99,28,T,#,1,60,3039,20,0,2
1,990494093,1,0,0,1,L,0,28,99,17,K,#,1,20,324,50,500,3
8,204610945,1,0,0,1,a,0,2,99,28,H,#,1,90,7610,16,0,2
1,200720437,2,0,0,1,L,0,15,99,53,H,#,1,100,410,33,0,4
1,606064775,2,0,0,1,L,0,30,99,27,K,#,1,100,324,41,0,4
1,251190355,1,0,0,1,a,0,14,99,27,T,11,1,80,4520,52,0,4
17,952742123,1,0,0,1,L,0,13,99,29,T,12,1,100,324,23,0,4
1,997379915,1,1,0,1,L,0,**,99,69,T,12,1,50,1138,69,0,4
1,942604630,1,0,0,1,L,0,11,99,50,T,12,1,70,960,43,0,2
1,995207091,1,0,0,1,L,0,**,99,69,T,12,1,50,120,69,0,2
1,340256836,1,0,0,1,L,0,**,99,19,T,#,1,90,15540,11,0,4
23,952795407,2,1,0,1,a,0,27,99,27,K,#,1,50,10000,19,0,2
1,506849708,1,1,0,1,L,0,23,99,34,C,#,1,100,1000,20,0,4
1,516006817,1,0,0,1,L,0,22,99,45,C,#,1,60,7000,36,0,2
1,242578240,2,0,0,1,L,0,**,99,10,K,#,1,2,240,39,500,4
1,962917755,2,1,0,1,L,0,27,99,47,T,11,1,80,10002,42,0,2
1,323308510,2,1,0,1,a,0,20,99,49,T,#,1,70,3458,30,0,2
1,960199542,2,0,0,1,L,0,44,99,52,T,11,1,100,1540,47,0,4
8,995389502,2,0,1,1,L,5,16,8,18,R,11,1,3,2450,18,0,3
1,242122966,1,1,0,1,L,0,27,99,13,T,#,1,20,324,41,0,4
1,961913591,1,2,0,1,a,0,14,99,22,N,#,1,110,1007,15,0,4
1,506308517,1,0,0,1,L,0,23,99,41,C,#,1,100,174,26,0,4
1,983331355,2,1,0,1,L,0,**,99,30,T,#,1,50,3360,28,0,2
1,250025619,2,0,0,1,a,0,40,99,22,Q,12,1,100,700,20,0,4
1,940155239,1,1,0,1,a,1,10,8,22,T,#,1,30,1007,42,0,2
1,961605881,2,1,0,1,L,0,**,99,53,N,11,1,100,1447,48,0,4
1,961738254,1,1,0,1,L,0,**,99,19,C,11,1,100,480,41,0,4
8,614159392,2,0,0,1,L,0,26,99,34,K,#,1,90,1080,20,0,4
6,242984211,2,0,1,1,L,2,27,8,39,K,#,1,20,19720,39,500,2
8,952339798,1,0,0,1,L,0,43,99,34,Q,11,1,100,1501,28,0,3
8,967248577,2,0,0,1,L,0,**,99,43,K,11,1,100,648,38,0,4
99,103456089,1,0,0,1,a,0,1,99,50,D,#,1,100,324,34,0,4
1,604518136,1,0,0,1,L,0,27,99,59,K,#,1,50,240,42,0,4
1,989300802,2,0,0,1,L,1,**,12,44,Q,11,1,40,420,43,0,2
1,994479812,2,1,0,1,L,0,12,99,61,T,11,1,50,540,60,500,4
10,966489257,2,0,0,1,L,0,14,99,35,T,12,1,110,771,31,0,4
1,986504561,2,1,0,1,L,0,**,99,41,C,11,1,100,550,39,0,4
1,990108468,2,0,0,1,a,0,22,99,19,C,#,1,100,648,40,0,2
1,947194864,2,0,0,1,a,0,23,99,27,C,#,1,100,1166,18,0,4
1,947150411,1,1,0,1,L,0,27,99,25,K,#,1,100,2951,19,0,4
1,613697669,1,1,0,1,L,0,**,99,45,K,#,1,100,1058,28,0,4
1,252593118,#,1,1,1,L,0,40,99,0,T,12,2,3,2930,999,0,1
1,989324717,1,0,0,1,L,0,47,99,41,Q,12,1,80,1,39,0,4
8,991731989,1,1,0,1,L,7,7,6,57,H,#,1,20,8183,56,500,4
1,613613643,1,0,0,1,L,0,28,99,40,K,#,1,60,1320,24,0,2
6,988629202,2,0,0,1,L,0,34,99,30,N,12,1,50,540,29,500,4
1,256297717,1,0,0,1,L,0,**,99,32,K,#,1,30,10204,31,500,4
1,990289331,2,1,0,1,L,0,26,99,24,K,12,1,100,140,23,0,4
1,947418614,2,0,0,1,L,0,21,99,20,C,#,1,100,3996,12,0,2
1,963410298,1,0,0,1,L,0,1,99,25,D,11,1,100,432,20,0,2
1,956121089,2,1,0,1,L,0,13,99,56,T,#,1,90,324,49,0,4
20,317994306,2,0,0,1,L,0,13,99,39,T,#,1,100,324,29,0,4
1,942723121,1,1,0,1,L,1,14,10,27,T,#,1,50,1058,20,0,2
1,240919193,2,0,0,1,L,0,**,99,11,Q,#,1,2,120,43,0,2
1,946603478,1,0,0,1,L,0,45,99,63,T,#,1,100,324,57,0,4
1,607073032,1,1,0,1,a,0,28,99,48,K,#,1,135,1200,37,0,2
1,950115391,2,0,0,1,L,0,**,99,39,T,#,1,90,16800,31,0,4
1,305152546,1,0,0,1,L,0,12,99,44,T,#,1,60,480,28,0,2
8,242102297,2,1,0,#,#,4,13,3,49,T,12,1,30,3300,48,500,3
1,253824936,1,0,0,1,L,0,47,99,9,Q,16,1,2,110,45,0,2
1,258388577,2,0,0,1,a,0,14,99,42,T,#,1,30,450,42,0,4
1,949078837,2,0,0,1,a,7,40,3,30,T,#,1,3,360,22,0,2
1,317577689,1,0,0,1,L,0,13,99,27,T,#,1,70,480,14,0,3
1,606162667,1,1,0,1,L,0,13,99,37,K,#,1,80,35122,23,0,2
1,983394449,2,0,0,1,L,3,46,3,46,Q,12,1,100,324,45,0,2
1,985295544,1,0,0,1,L,0,**,99,55,T,12,1,100,300,54,500,4
11,305724542,1,0,0,1,a,4,14,3,35,T,#,1,100,1944,20,0,2
1,995080141,2,0,0,1,L,0,9,99,35,T,16,1,50,240,32,500,2
10,956896784,2,1,0,1,L,0,1,99,81,D,12,1,50,2000,74,0,4
28,250026834,1,0,0,#,9,3,13,3,26,T,#,1,1,945,26,500,2
1,241844520,1,0,0,#,#,0,**,99,23,Q,#,1,50,500,22,500,3
10,964149745,2,0,0,1,L,0,13,99,49,T,11,1,100,324,42,0,4
1,314672720,2,0,0,1,L,0,11,99,66,T,#,1,50,3500,49,0,2
1,258766080,1,0,0,1,L,0,**,99,43,T,#,1,30,200,43,500,4
1,969433070,2,1,1,1,L,3,27,10,26,S,11,1,3,1007,23,0,3
1,252948872,2,0,0,1,L,0,**,99,9,H,#,1,2,1,38,500,4
1,906648556,1,1,0,0,L,0,40,99,49,Q,12,1,50,912,39,0,2
1,953894121,2,0,0,1,L,0,**,99,28,D,12,1,100,324,20,0,4
1,954614011,2,0,0,1,L,0,**,99,39,D,12,1,100,540,36,0,2
1,991665802,1,1,0,1,L,0,40,99,22,Q,12,1,30,810,21,500,2
1,257633590,1,1,0,1,a,0,13,99,43,T,12,1,30,1080,43,0,4
1,240841427,1,1,0,1,L,0,10,99,27,T,11,1,50,34550,24,0,2
26,943383877,1,1,0,1,a,1,22,9,32,T,#,1,80,47507,23,0,90
1,987815835,2,1,0,1,L,2,**,11,44,H,12,1,40,40000,43,0,2
1,963389080,2,0,0,1,a,0,**,99,52,T,12,1,20,240,13,0,3
1,980439081,2,0,0,1,L,0,26,99,40,K,12,1,100,648,34,500,4
6,959205757,2,1,0,1,a,0,**,99,25,K,11,1,60,1007,18,0,2
1,983751682,1,0,0,1,L,0,**,99,16,T,12,1,20,2400,45,0,4
1,969783055,1,0,0,1,L,0,**,99,46,T,11,1,50,4600,43,0,2
26,250031759,2,0,0,1,L,0,9,99,15,T,#,1,20,1,15,0,4
1,257077368,2,0,0,1,a,0,**,99,36,D,11,1,30,1000,36,0,2
28,250189549,2,0,0,1,L,0,42,99,62,Q,#,1,30,600,61,500,3
1,256763402,2,1,0,1,a,0,**,99,43,T,#,1,30,1620,20,0,3
1,257702802,1,1,0,1,a,0,23,99,41,C,#,1,3,1208,40,0,2
1,951388100,2,0,0,1,L,0,**,99,58,K,#,1,100,108,50,0,4
1,303753228,2,0,0,1,L,0,9,99,46,T,#,1,110,240,28,0,4
8,248180404,2,1,1,1,L,0,11,99,33,T,#,1,20,2440,33,0,2
99,606024246,2,1,0,1,L,10,27,3,41,K,#,1,1,1110,29,0,2
1,977494166,1,0,0,1,L,0,10,99,999,T,11,2,100,324,999,0,2
1,250882463,2,1,1,1,L,0,**,99,999,T,#,1,1,1000,21,0,3
1,324758595,2,0,0,1,a,0,28,99,32,T,#,1,70,4790,15,0,3
1,973255330,2,1,0,1,L,0,**,99,25,Q,11,1,90,1950,22,0,4
1,992282612,1,1,0,1,L,0,12,99,24,T,12,1,60,7340,23,500,2
8,986210619,1,0,0,1,a,0,13,99,34,T,11,1,100,324,30,0,2
1,981867824,2,0,0,1,L,0,12,99,21,T,11,1,60,864,47,0,3
1,989946884,1,1,0,1,L,0,**,99,34,T,12,1,70,10000,33,0,4
1,944340874,2,1,0,1,L,0,3,99,54,H,#,1,80,3950,45,0,4
1,257930290,2,1,0,1,a,0,8,99,16,T,12,1,20,9076,48,0,2
1,950240061,2,1,0,1,L,0,23,99,31,T,11,1,90,3100,25,0,4
1,340383165,2,1,0,1,L,0,**,99,33,T,#,1,110,648,26,0,4
1,969936734,2,1,1,1,L,4,27,5,54,K,#,1,10,1980,51,0,2
20,307999292,2,1,0,1,L,0,13,99,31,T,#,1,60,3248,19,0,2
1,945565589,2,1,0,1,L,0,**,99,20,Q,#,1,60,1909,44,0,2
17,945617383,2,0,0,1,L,0,27,99,26,K,#,1,100,9720,20,0,4
1,949327376,2,1,0,1,L,6,14,3,19,T,#,1,10,1007,44,0,2
21,997573598,1,0,0,1,L,9,15,4,20,T,#,1,3,2230,20,0,2
1,992558681,1,0,1,1,L,7,46,6,52,Q,11,1,100,324,51,0,2
1,604856135,2,0,0,1,L,0,26,99,36,K,#,1,80,240,19,0,4
1,304014208,1,1,0,0,L,0,13,99,64,T,#,1,10,10000,47,0,2
10,951564626,2,0,0,1,a,0,20,99,44,T,12,1,80,2000,36,0,3
1,954522743,2,0,0,1,a,1,13,11,49,Q,12,1,60,324,41,0,4
22,967073039,1,1,0,1,a,1,44,4,25,Q,#,1,10,5950,19,0,2
1,505230960,1,1,0,1,L,0,24,99,56,C,#,1,70,1590,37,0,2
1,253839365,1,0,0,1,L,0,1,99,43,D,#,1,70,1000,42,500,4
1,308815053,2,0,0,1,a,0,**,99,23,T,11,1,100,324,38,0,4
8,982295436,1,0,1,1,L,7,22,5,17,C,#,1,3,3000,15,0,2
1,248637487,2,1,0,1,L,0,40,99,19,Q,11,1,80,4006,43,0,4
8,978198185,2,1,0,1,a,1,12,9,26,T,#,1,20,960,21,0,2
1,996753204,1,1,0,1,L,0,40,99,20,Q,12,1,50,48367,55,0,2
1,993322933,2,0,0,1,L,0,**,99,24,K,#,1,100,324,23,0,4
8,255682439,2,0,0,1,L,0,13,99,78,T,11,1,5,240,78,500,4
1,508157018,2,0,0,1,L,0,23,99,23,C,#,1,120,6850,45,0,4
1,323840861,2,1,0,0,L,4,28,4,40,T,#,1,10,594,25,0,3
1,243704569,2,0,0,1,L,0,**,99,32,Q,12,1,100,240,30,0,2
1,944522755,2,0,0,1,a,0,13,99,40,T,#,1,60,3000,31,0,4
1,308814486,2,0,0,1,L,0,14,99,34,T,11,1,140,324,25,0,4
1,994220807,1,0,0,1,L,0,40,99,40,Q,12,1,70,2520,39,0,4
1,504728886,2,0,0,1,L,0,23,99,38,C,#,1,150,250,21,0,4
8,983960640,1,0,0,1,L,0,12,99,14,T,#,1,20,1,12,0,2
21,971138037,1,0,0,1,a,3,14,10,32,T,11,1,100,604,28,0,2
1,962580368,2,1,0,1,L,0,3,99,19,H,#,1,90,600,37,0,4
1,247332156,2,1,0,1,L,0,34,99,15,N,12,1,20,2549,47,0,4
1,969452206,2,0,0,1,L,0,47,99,31,Q,11,1,100,1080,27,0,4
17,970944694,1,1,0,1,L,0,13,99,22,T,#,1,90,2149,19,0,4
1,966451125,1,0,0,1,L,0,**,99,23,T,11,1,100,324,18,0,4
1,945245967,1,1,0,1,L,4,**,3,40,T,#,1,0,600,31,0,4
1,943378375,2,1,0,1,L,0,**,99,48,C,#,1,100,1007,39,0,2
6,998084327,2,1,0,1,L,0,27,99,55,K,16,1,80,5955,55,500,4
1,316990563,1,0,0,1,L,0,14,99,31,T,#,1,100,324,16,0,2
99,403415664,2,1,0,1,L,0,37,99,70,S,#,1,50,960,55,0,2
1,248428195,1,1,0,1,L,0,**,99,60,K,12,1,50,1134,35,0,4
21,990007884,2,0,1,1,L,3,28,10,37,K,#,1,100,100,33,0,3
1,804960756,2,1,0,1,L,0,33,99,38,N,11,1,130,2432,30,0,4
1,245139374,2,1,0,1,L,0,**,99,75,Q,11,1,50,700,79,0,4
1,259126573,2,0,1,1,a,0,40,99,33,Q,11,1,30,1847,32,0,2
1,974086068,1,0,0,1,L,0,**,99,49,T,#,1,50,1,46,0,3
1,315853199,1,0,0,1,L,0,**,99,33,T,#,1,100,324,18,0,2
1,988229466,2,0,0,1,L,0,5,99,47,H,11,1,50,1401,46,0,2
6,979402711,1,1,0,1,L,4,13,9,21,T,#,1,10,3173,19,0,2
1,257613680,2,1,0,1,a,0,**,99,72,T,11,1,30,1620,72,0,4
1,950296489,2,0,0,1,L,0,1,99,30,D,11,1,100,324,22,0,2
1,256754885,2,0,0,1,L,0,34,99,60,N,12,1,30,183,60,500,4
1,258242770,2,0,0,1,L,0,**,99,73,K,#,1,5,1620,73,500,2
1,982658702,2,0,0,1,a,0,**,99,21,T,11,1,100,120,43,0,4
1,616193886,2,1,0,1,L,0,27,99,34,K,#,1,100,723,27,0,4
1,906211808,2,1,0,1,a,0,40,99,22,Q,#,1,90,2170,28,0,4
8,947811984,1,1,1,1,L,7,23,3,23,C,#,1,0,3000,15,0,2
1,605348561,2,1,0,1,L,0,28,99,36,K,#,1,140,200,21,0,4
1,316875849,2,1,0,1,L,0,13,99,45,T,#,1,110,1920,30,0,4
1,240880514,1,0,0,1,L,5,12,6,13,T,#,1,10,120,38,0,2
1,945111667,2,0,0,1,L,0,**,99,38,T,#,1,60,240,29,0,2
1,942431774,1,1,0,1,L,0,**,99,42,T,#,1,80,2000,35,0,4
1,516131845,2,1,0,1,L,1,21,3,42,C,11,1,10,1274,32,0,2
1,945106480,2,0,0,1,L,0,**,99,27,K,#,1,100,324,20,0,3
1,906139352,2,0,0,1,L,0,**,99,36,Q,11,1,60,4920,26,0,2
8,944250960,1,1,0,1,L,5,28,3,25,T,11,1,10,2149,18,0,3
1,990832635,1,0,0,1,L,0,14,99,42,T,11,1,80,4374,41,0,4
10,959106103,2,1,0,1,a,0,12,99,38,T,#,1,130,4600,31,0,4
1,244357504,2,1,0,1,L,0,**,99,53,K,11,1,50,564,53,500,2
1,248535960,2,1,0,1,L,0,40,99,44,Q,#,1,40,700,43,0,2
8,947636562,2,0,1,1,L,7,13,5,77,T,11,1,3,2040,71,0,2
1,340312856,1,1,0,1,a,0,**,99,35,T,11,1,70,240,25,0,2
1,993659553,1,0,0,1,L,0,14,99,28,T,16,1,50,480,25,500,2
1,948059522,2,1,0,1,L,0,2,99,28,T,#,1,90,3768,22,0,4
1,980188924,1,1,0,1,L,0,11,99,34,T,12,1,100,540,31,0,4
17,961775529,2,1,0,1,L,0,23,99,21,C,11,1,0,380,18,0,3
1,992196838,1,0,0,1,L,0,13,99,5,T,12,1,2,360,38,0,4
1,253852078,2,1,0,1,L,0,27,99,41,R,#,1,80,2800,41,0,4
1,514840928,1,2,0,1,L,0,13,99,33,C,#,1,70,1007,20,0,2
8,614494932,2,0,0,1,L,0,25,99,50,K,#,1,100,432,38,0,2
99,800660542,2,0,0,1,a,1,34,12,44,N,#,1,100,324,23,0,2
1,949381269,1,1,1,1,a,1,12,10,27,T,11,1,20,7210,19,0,3
20,943848024,2,0,1,1,L,3,1,10,34,D,#,1,0,632,26,0,2
1,615996398,1,0,0,1,L,0,26,99,62,K,#,1,50,1,53,0,4
1,516304263,2,0,0,1,a,0,**,99,26,C,#,1,100,4769,15,0,3
1,240471487,1,1,0,1,L,1,**,4,19,T,12,1,10,3878,51,0,2
1,990094704,1,1,0,1,a,1,13,10,18,T,12,1,20,10797,48,0,4
1,977598566,2,0,0,1,L,0,23,99,31,C,#,1,60,17800,28,0,2
1,989784909,2,0,0,1,L,7,14,6,26,T,#,1,3,240,45,0,2
1,981449927,2,0,0,1,L,0,20,99,18,T,#,1,20,1318,49,0,2
1,979721618,1,1,0,1,L,0,**,99,51,T,#,1,80,594,48,500,4
12,965212597,2,0,0,1,L,0,13,99,37,T,#,1,70,462,33,0,4
1,907293646,2,0,0,1,L,0,40,99,43,Q,#,1,100,648,36,0,3
1,989159633,2,0,0,1,L,0,22,99,19,T,#,1,100,240,46,0,90
99,403060715,2,0,0,1,L,0,38,99,19,S,#,1,100,540,31,0,2
10,979345051,1,0,0,1,L,0,11,99,47,T,16,1,120,400,45,500,4
1,944344177,2,1,0,1,L,0,14,99,32,T,12,1,70,480,26,0,2
1,257045945,2,0,0,1,a,0,23,99,24,C,#,1,30,1,22,0,4
20,340030587,2,0,0,1,L,0,13,99,51,T,11,1,100,324,41,0,4
8,992896100,2,0,0,1,a,0,12,99,22,T,12,1,100,324,18,0,2
1,509014026,2,1,0,1,L,0,23,99,30,C,12,1,3,36736,22,0,3
1,303949726,1,0,0,1,L,0,13,99,51,T,#,1,100,216,34,0,2
1,242219388,2,1,0,1,L,0,18,99,39,R,#,1,80,4240,38,500,2
1,982789759,1,0,0,1,L,0,32,99,58,N,16,1,100,324,56,500,4
1,604026979,2,0,0,1,a,0,**,99,37,K,#,1,100,324,18,0,2
1,986395451,2,2,0,1,L,0,40,99,41,Q,#,1,50,1074,37,0,2
1,905828922,1,0,0,1,L,0,**,99,28,Q,#,1,100,6300,16,0,4
1,243184788,2,0,0,1,L,0,**,99,36,T,11,1,100,302,38,500,4
17,953337572,2,1,0,1,L,0,14,99,25,D,12,1,50,2056,20,0,2
1,250917685,2,0,0,1,L,0,**,99,43,K,12,1,50,1680,43,0,2
1,995045631,1,1,0,1,L,0,**,99,27,T,11,1,80,43145,24,0,4
1,957898605,2,0,0,1,L,0,26,99,57,K,12,1,70,120,52,0,2
8,243985314,2,1,1,1,L,6,16,4,20,R,#,1,0,361,20,0,3
17,966018370,2,0,0,1,L,3,14,5,42,T,11,1,100,2246,38,0,2
1,940030060,2,0,0,1,a,0,26,99,33,K,#,1,60,1800,23,0,2
1,945452103,2,1,0,1,L,0,13,99,30,T,11,1,100,2700,24,0,4
1,703684572,2,0,0,1,L,0,16,99,29,R,#,1,100,324,20,0,2
1,614756464,1,1,0,1,L,0,28,99,26,K,#,1,110,8809,14,0,4
1,984565312,1,1,0,1,a,0,28,99,30,K,11,1,60,59720,25,0,2
1,254953325,2,0,0,1,L,0,9,99,29,T,11,1,30,600,29,0,4
1,941430778,1,0,0,1,L,2,**,4,30,C,#,1,10,300,23,0,2
1,979039921,2,0,0,1,L,0,28,99,35,K,11,1,110,1000,32,0,4
6,986327196,1,0,0,1,L,0,13,99,31,T,#,1,30,240,29,0,2
1,255207031,2,0,0,1,L,0,**,99,44,C,#,1,30,1,44,500,2
1,515876160,1,0,0,1,L,1,21,5,30,T,11,1,100,1080,20,0,2
6,251503109,2,1,0,1,L,0,12,99,10,T,12,1,2,1560,35,0,4
8,241488330,1,1,0,1,L,0,28,99,20,K,12,1,60,600,41,0,4
1,600667002,2,0,0,1,L,0,27,99,51,K,#,1,100,341,30,0,2
1,988360876,1,1,0,1,L,0,23,99,55,C,12,1,90,30000,53,0,4
1,959513275,2,1,0,1,L,0,14,99,27,T,#,1,60,480,23,0,4
17,946937637,1,1,0,1,L,7,34,6,25,N,#,1,3,999,19,0,2
1,605381376,2,1,0,1,L,7,28,6,58,K,#,1,3,1007,41,0,2
6,987455268,2,1,1,1,L,6,23,3,25,C,12,1,0,4998,24,0,4
20,309821535,2,1,0,1,L,0,13,99,32,T,11,1,100,250,24,0,4
1,950994322,1,0,0,1,a,0,23,99,52,C,11,1,100,500,44,0,4
1,987292881,1,1,0,1,L,0,14,99,21,T,12,1,90,40,20,0,4
1,945177746,1,0,0,1,L,0,13,99,35,T,12,1,100,1800,28,0,2
1,986704741,2,1,0,1,L,0,23,99,31,C,11,1,80,2800,30,0,2
1,614910795,1,0,0,1,L,0,28,99,55,K,#,1,130,181,44,0,4
